Year,County,Gender,Race,Offense_category,Arrest_rate,Total_Arrests,Population,Poverty_Rate,Age
2018,Lassen,Female,Hispanic,Drug,136.6,1.0,732,0.29,Adult
2018,Los Angeles,Female,Hispanic,Drug,32.7,555.0,1696032,0.19,Adult
2018,Madera,Female,Hispanic,Drug,17.9,5.0,27933,0.27,Adult
2018,Marin,Female,Hispanic,Drug,15.0,2.0,13306,0.2,Adult
2018,Mariposa,Female,Hispanic,Drug,361.0,2.0,554,0.28,Adult
2018,Mendocino,Female,Hispanic,Drug,31.7,2.0,6300,0.28,Adult
2018,Merced,Female,Hispanic,Drug,25.0,12.0,48017,0.26,Adult
2018,Modoc,Female,Hispanic,Drug,426.4,2.0,469,0.18,Adult
2018,Mono,Female,Hispanic,Drug,85.8,1.0,1166,0.12,Adult
2018,Monterey,Female,Hispanic,Drug,42.7,33.0,77229,0.17,Adult
2018,Napa,Female,Hispanic,Drug,6.5,1.0,15297,0.11,Adult
2018,Nevada,Female,Hispanic,Drug,0.0,0.0,2871,0.23,Adult
2018,Orange,Female,Hispanic,Drug,39.0,143.0,366941,0.16,Adult
2018,Placer,Female,Hispanic,Drug,42.1,7.0,16642,0.11,Adult
2018,Plumas,Female,Hispanic,Drug,0.0,0.0,495,0.23,Adult
2018,Riverside,Female,Hispanic,Drug,26.6,97.0,364847,0.18,Adult
2018,Sacramento,Female,Hispanic,Drug,34.9,39.0,111759,0.19,Adult
2018,San Benito,Female,Hispanic,Drug,8.8,1.0,11385,0.11,Adult
2018,San Bernardino,Female,Hispanic,Drug,72.4,258.0,356526,0.19,Adult
2018,San Diego,Female,Hispanic,Drug,31.1,113.0,363538,0.17,Adult
2018,San Francisco,Female,Hispanic,Drug,0.0,0.0,44651,0.15,Adult
2018,San Joaquin,Female,Hispanic,Drug,25.5,24.0,93964,0.19,Adult
2018,San Luis Obispo,Female,Hispanic,Drug,26.3,5.0,18995,0.18,Adult
2018,San Mateo,Female,Hispanic,Drug,12.0,8.0,66889,0.13,Adult
2018,Santa Barbara,Female,Hispanic,Drug,58.5,37.0,63281,0.18,Adult
2018,Santa Clara,Female,Hispanic,Drug,27.5,47.0,170671,0.13,Adult
2018,Santa Cruz,Female,Hispanic,Drug,17.0,5.0,29430,0.2,Adult
2018,Shasta,Female,Hispanic,Drug,38.4,2.0,5210,0.26,Adult
2018,Sierra,Female,Hispanic,Drug,0.0,0.0,79,0.04,Adult
2018,Siskiyou,Female,Hispanic,Drug,66.1,1.0,1512,0.35,Adult
2018,Solano,Female,Hispanic,Drug,48.4,17.0,35118,0.12,Adult
2018,Sonoma,Female,Hispanic,Drug,19.5,8.0,41019,0.16,Adult
2018,Stanislaus,Female,Hispanic,Drug,52.3,40.0,76491,0.2,Adult
2018,Sutter,Female,Hispanic,Drug,21.2,2.0,9417,0.22,Adult
2018,Tehama,Female,Hispanic,Drug,0.0,0.0,4594,0.26,Adult
2018,Trinity,Female,Hispanic,Drug,0.0,0.0,353,0.13,Adult
2018,Tulare,Female,Hispanic,Drug,104.4,93.0,89108,0.31,Adult
2018,Tuolumne,Female,Hispanic,Drug,131.3,2.0,1523,0.21,Adult
2018,Ventura,Female,Hispanic,Drug,57.1,66.0,115517,0.13,Adult
2018,Yolo,Female,Hispanic,Drug,31.2,7.0,22468,0.22,Adult
2018,Yuba,Female,Hispanic,Drug,32.9,2.0,6082,0.21,Adult
2018,Alameda,Female,White,Drug,34.6,67.0,193571,0.08,Adult
2018,Alpine,Female,White,Drug,0.0,0.0,271,0.22,Adult
2018,Amador,Female,White,Drug,67.7,6.0,8861,0.12,Adult
2018,Butte,Female,White,Drug,67.1,37.0,55149,0.22,Adult
2018,Calaveras,Female,White,Drug,34.1,4.0,11733,0.14,Adult
2018,Colusa,Female,White,Drug,38.7,1.0,2587,0.13,Adult
2018,Contra Costa,Female,White,Drug,40.0,71.0,177377,0.07,Adult
2018,Del Norte,Female,White,Drug,166.0,9.0,5423,0.22,Adult
2018,El Dorado,Female,White,Drug,39.2,19.0,48464,0.1,Adult
2018,Fresno,Female,White,Drug,19.8,20.0,101062,0.14,Adult
2018,Glenn,Female,White,Drug,62.3,3.0,4812,0.21,Adult
2018,Humboldt,Female,White,Drug,58.2,20.0,34348,0.22,Adult
2018,Imperial,Female,White,Drug,109.6,7.0,6385,0.14,Adult
2018,Inyo,Female,White,Drug,106.0,4.0,3775,0.07,Adult
2018,Kern,Female,White,Drug,51.4,54.0,105039,0.17,Adult
2018,Kings,Female,White,Drug,56.3,8.0,14218,0.15,Adult
2018,Lake,Female,White,Drug,160.8,24.0,14927,0.21,Adult
2018,Lassen,Female,White,Drug,162.7,9.0,5532,0.12,Adult
2018,Los Angeles,Female,White,Drug,32.1,289.0,899897,0.11,Adult
2018,Madera,Female,White,Drug,21.1,4.0,18973,0.12,Adult
2018,Marin,Female,White,Drug,14.9,9.0,60220,0.06,Adult
2018,Mariposa,Female,White,Drug,21.0,1.0,4763,0.15,Adult
2018,Mendocino,Female,White,Drug,99.2,19.0,19150,0.19,Adult
2018,Merced,Female,White,Drug,52.2,14.0,26800,0.18,Adult
2018,Modoc,Female,White,Drug,0.0,0.0,2248,0.15,Adult
2018,Mono,Female,White,Drug,32.5,1.0,3077,0.11,Adult
2018,Monterey,Female,White,Drug,54.1,23.0,42500,0.09,Adult
2018,Napa,Female,White,Drug,47.9,12.0,25058,0.07,Adult
2018,Nevada,Female,White,Drug,51.4,14.0,27213,0.13,Adult
2018,Orange,Female,White,Drug,45.6,203.0,444882,0.08,Adult
2018,Placer,Female,White,Drug,39.4,38.0,96524,0.08,Adult
2018,Plumas,Female,White,Drug,63.1,3.0,4758,0.14,Adult
2018,Riverside,Female,White,Drug,33.4,96.0,287450,0.11,Adult
2018,Sacramento,Female,White,Drug,42.0,104.0,247436,0.13,Adult
2018,San Benito,Female,White,Drug,50.6,4.0,7899,0.08,Adult
2018,San Bernardino,Female,White,Drug,77.3,174.0,225236,0.13,Adult
2018,San Diego,Female,White,Drug,43.8,217.0,495275,0.1,Adult
2018,San Francisco,Female,White,Drug,29.9,41.0,137058,0.08,Adult
2018,San Joaquin,Female,White,Drug,45.8,39.0,85153,0.12,Adult
2018,San Luis Obispo,Female,White,Drug,34.6,22.0,63596,0.16,Adult
2018,San Mateo,Female,White,Drug,14.7,15.0,102000,0.06,Adult
2018,Santa Barbara,Female,White,Drug,105.6,72.0,68193,0.15,Adult
2018,Santa Clara,Female,White,Drug,30.7,65.0,211572,0.06,Adult
2018,Santa Cruz,Female,White,Drug,44.5,24.0,53959,0.15,Adult
2018,Shasta,Female,White,Drug,63.4,30.0,47292,0.17,Adult
2018,Sierra,Female,White,Drug,112.2,1.0,891,0.08,Adult
2018,Siskiyou,Female,White,Drug,128.9,14.0,10859,0.2,Adult
2018,Solano,Female,White,Drug,99.6,57.0,57213,0.09,Adult
2018,Sonoma,Female,White,Drug,27.1,30.0,110654,0.1,Adult
2018,Stanislaus,Female,White,Drug,122.0,100.0,81963,0.14,Adult
2018,Sutter,Female,White,Drug,31.1,5.0,16087,0.13,Adult
2018,Tehama,Female,White,Drug,69.6,10.0,14358,0.21,Adult
2018,Trinity,Female,White,Drug,263.6,9.0,3414,0.24,Adult
2018,Tulare,Female,White,Drug,160.2,74.0,46193,0.14,Adult
2018,Tuolumne,Female,White,Drug,164.4,22.0,13385,0.16,Adult
2018,Ventura,Female,White,Drug,42.3,56.0,132409,0.07,Adult
2018,Yolo,Female,White,Drug,45.3,17.0,37538,0.2,Adult
2018,Yuba,Female,White,Drug,244.7,35.0,14302,0.19,Adult
2019,Alameda,Female,Asianother,Drug,8.4,16.0,190088,0.08,Adult
2019,Alpine,Female,Asianother,Drug,1098.9,1.0,91,1.0,Adult
2019,Amador,Female,Asianother,Drug,149.5,1.0,669,0.13,Adult
2019,Butte,Female,Asianother,Drug,43.1,3.0,6954,0.27,Adult
2019,Calaveras,Female,Asianother,Drug,461.4,4.0,867,0.0,Adult
2019,Colusa,Female,Asianother,Drug,295.0,1.0,339,0.15,Adult
2019,Contra Costa,Female,Asianother,Drug,14.8,12.0,81253,0.06,Adult
2019,Del Norte,Female,Asianother,Drug,80.9,1.0,1236,0.49,Adult
2019,El Dorado,Female,Asianother,Drug,0.0,0.0,5047,0.04,Adult
2019,Fresno,Female,Asianother,Drug,2.5,1.0,40165,0.19,Adult
2019,Glenn,Female,Asianother,Drug,0.0,0.0,598,0.32,Adult
2019,Humboldt,Female,Asianother,Drug,90.7,5.0,5510,0.35,Adult
2019,Imperial,Female,Asianother,Drug,119.4,2.0,1675,0.13,Adult
2019,Inyo,Female,Asianother,Drug,0.0,0.0,884,0.0,Adult
2019,Kern,Female,Asianother,Drug,4.9,1.0,20458,0.14,Adult
2019,Kings,Female,Asianother,Drug,94.3,3.0,3182,0.1,Adult
2019,Lake,Female,Asianother,Drug,0.0,0.0,1547,0.27,Adult
2019,Lassen,Female,Asianother,Drug,0.0,0.0,612,0.0,Adult
2019,Los Angeles,Female,Asianother,Drug,11.6,68.0,585738,0.11,Adult
2019,Madera,Female,Asianother,Drug,0.0,0.0,2447,0.11,Adult
2019,Marin,Female,Asianother,Drug,11.4,1.0,8807,0.09,Adult
2019,Mariposa,Female,Asianother,Drug,481.9,2.0,415,0.0,Adult
2019,Mendocino,Female,Asianother,Drug,73.0,2.0,2738,0.21,Adult
2019,Merced,Female,Asianother,Drug,0.0,0.0,8901,0.22,Adult
2019,Modoc,Female,Asianother,Drug,0.0,0.0,212,1.0,Adult
2019,Mono,Female,Asianother,Drug,0.0,0.0,250,0.01,Adult
2019,Monterey,Female,Asianother,Drug,23.2,3.0,12918,0.11,Adult
2019,Napa,Female,Asianother,Drug,19.9,1.0,5024,0.05,Adult
2019,Nevada,Female,Asianother,Drug,59.3,1.0,1687,0.05,Adult
2019,Orange,Female,Asianother,Drug,8.8,21.0,237783,0.12,Adult
2019,Placer,Female,Asianother,Drug,20.6,3.0,14591,0.07,Adult
2019,Plumas,Female,Asianother,Drug,471.7,2.0,424,1.0,Adult
2019,Riverside,Female,Asianother,Drug,15.8,12.0,76148,0.11,Adult
2019,Sacramento,Female,Asianother,Drug,30.4,33.0,108426,0.13,Adult
2019,San Benito,Female,Asianother,Drug,0.0,0.0,1140,0.0,Adult
2019,San Bernardino,Female,Asianother,Drug,23.7,16.0,67610,0.1,Adult
2019,San Diego,Female,Asianother,Drug,11.7,20.0,171289,0.1,Adult
2019,San Francisco,Female,Asianother,Drug,5.0,6.0,118824,0.08,Adult
2019,San Joaquin,Female,Asianother,Drug,10.5,5.0,47782,0.12,Adult
2019,San Luis Obispo,Female,Asianother,Drug,50.2,3.0,5978,0.17,Adult
2019,San Mateo,Female,Asianother,Drug,5.9,5.0,84746,0.05,Adult
2019,Santa Barbara,Female,Asianother,Drug,23.9,3.0,12551,0.18,Adult
2019,Santa Clara,Female,Asianother,Drug,7.3,18.0,245440,0.07,Adult
2019,Santa Cruz,Female,Asianother,Drug,12.9,1.0,7751,0.21,Adult
2019,Shasta,Female,Asianother,Drug,113.6,6.0,5280,0.21,Adult
2019,Sierra,Female,Asianother,Drug,0.0,0.0,34,,Adult
2019,Siskiyou,Female,Asianother,Drug,144.7,2.0,1382,0.24,Adult
2019,Solano,Female,Asianother,Drug,6.4,2.0,31401,0.06,Adult
2019,Sonoma,Female,Asianother,Drug,7.2,1.0,13963,0.1,Adult
2019,Stanislaus,Female,Asianother,Drug,24.4,4.0,16417,0.13,Adult
2019,Sutter,Female,Asianother,Drug,0.0,0.0,6477,0.12,Adult
2019,Tehama,Female,Asianother,Drug,0.0,0.0,1306,0.28,Adult
2019,Trinity,Female,Asianother,Drug,0.0,0.0,417,0.56,Adult
2019,Tulare,Female,Asianother,Drug,95.5,8.0,8375,0.19,Adult
2019,Tuolumne,Female,Asianother,Drug,196.1,2.0,1020,0.02,Adult
2019,Ventura,Female,Asianother,Drug,7.1,2.0,28233,0.06,Adult
2019,Yolo,Female,Asianother,Drug,19.5,3.0,15419,0.41,Adult
2019,Yuba,Female,Asianother,Drug,0.0,0.0,3541,0.11,Adult
2019,Alameda,Female,Black,Drug,46.0,33.0,71679,0.21,Adult
2019,Alpine,Female,Black,Drug,,0.0,0,1.0,Adult
2019,Amador,Female,Black,Drug,2777.8,1.0,36,1.0,Adult
2019,Butte,Female,Black,Drug,207.7,2.0,963,0.51,Adult
2019,Calaveras,Female,Black,Drug,0.0,0.0,78,1.0,Adult
2019,Colusa,Female,Black,Drug,0.0,0.0,52,0.06,Adult
2019,Contra Costa,Female,Black,Drug,64.9,25.0,38520,0.16,Adult
2019,Del Norte,Female,Black,Drug,0.0,0.0,18,0.59,Adult
2019,El Dorado,Female,Black,Drug,530.5,2.0,377,0.3,Adult
2019,Fresno,Female,Black,Drug,57.0,9.0,15803,0.35,Adult
2019,Glenn,Female,Black,Drug,0.0,0.0,48,1.0,Adult
2019,Humboldt,Female,Black,Drug,221.7,1.0,451,0.43,Adult
2019,Imperial,Female,Black,Drug,847.5,5.0,590,0.67,Adult
2019,Inyo,Female,Black,Drug,0.0,0.0,16,0.17,Adult
2019,Kern,Female,Black,Drug,42.8,6.0,14014,0.34,Adult
2019,Kings,Female,Black,Drug,58.7,1.0,1704,0.22,Adult
2019,Lake,Female,Black,Drug,0.0,0.0,263,0.47,Adult
2019,Lassen,Female,Black,Drug,0.0,0.0,77,0.14,Adult
2019,Los Angeles,Female,Black,Drug,61.7,186.0,301658,0.21,Adult
2019,Madera,Female,Black,Drug,0.0,0.0,2898,0.3,Adult
2019,Marin,Female,Black,Drug,123.6,2.0,1618,0.22,Adult
2019,Mariposa,Female,Black,Drug,0.0,0.0,31,0.84,Adult
2019,Mendocino,Female,Black,Drug,0.0,0.0,105,0.49,Adult
2019,Merced,Female,Black,Drug,34.0,1.0,2939,0.31,Adult
2019,Modoc,Female,Black,Drug,0.0,0.0,4,0.04,Adult
2019,Mono,Female,Black,Drug,0.0,0.0,9,0.0,Adult
2019,Monterey,Female,Black,Drug,0.0,0.0,2763,0.15,Adult
2019,Napa,Female,Black,Drug,381.7,3.0,786,0.24,Adult
2019,Nevada,Female,Black,Drug,0.0,0.0,103,0.32,Adult
2019,Orange,Female,Black,Drug,12.2,2.0,16405,0.15,Adult
2019,Placer,Female,Black,Drug,335.1,5.0,1492,0.08,Adult
2019,Plumas,Female,Black,Drug,0.0,0.0,38,0.0,Adult
2019,Riverside,Female,Black,Drug,26.4,13.0,49244,0.17,Adult
2019,Sacramento,Female,Black,Drug,70.9,38.0,53620,0.22,Adult
2019,San Benito,Female,Black,Drug,0.0,0.0,173,0.14,Adult
2019,San Bernardino,Female,Black,Drug,48.8,31.0,63490,0.2,Adult
2019,San Diego,Female,Black,Drug,60.0,30.0,49959,0.2,Adult
2019,San Francisco,Female,Black,Drug,94.6,15.0,15856,0.31,Adult
2019,San Joaquin,Female,Black,Drug,57.9,11.0,19005,0.24,Adult
2019,San Luis Obispo,Female,Black,Drug,0.0,0.0,723,0.4,Adult
2019,San Mateo,Female,Black,Drug,46.6,3.0,6431,0.11,Adult
2019,Santa Barbara,Female,Black,Drug,42.3,1.0,2364,0.3,Adult
2019,Santa Clara,Female,Black,Drug,50.9,8.0,15723,0.12,Adult
2019,Santa Cruz,Female,Black,Drug,131.8,1.0,759,0.14,Adult
2019,Shasta,Female,Black,Drug,0.0,0.0,406,0.16,Adult
2019,Sierra,Female,Black,Drug,0.0,0.0,1,1.0,Adult
2019,Siskiyou,Female,Black,Drug,0.0,0.0,144,0.48,Adult
2019,Solano,Female,Black,Drug,61.4,13.0,21161,0.17,Adult
2019,Sonoma,Female,Black,Drug,87.3,2.0,2290,0.12,Adult
2019,Stanislaus,Female,Black,Drug,43.0,2.0,4647,0.19,Adult
2019,Sutter,Female,Black,Drug,175.4,1.0,570,0.05,Adult
2019,Tehama,Female,Black,Drug,0.0,0.0,83,0.33,Adult
2019,Trinity,Female,Black,Drug,,1.0,0,0.0,Adult
2019,Tulare,Female,Black,Drug,228.6,4.0,1750,0.21,Adult
2019,Tuolumne,Female,Black,Drug,1754.4,1.0,57,0.0,Adult
2019,Ventura,Female,Black,Drug,161.8,7.0,4327,0.09,Adult
2019,Yolo,Female,Black,Drug,55.2,1.0,1810,0.44,Adult
2019,Yuba,Female,Black,Drug,298.5,2.0,670,0.2,Adult
2019,Alameda,Female,Hispanic,Drug,17.9,23.0,128313,0.13,Adult
2019,Alpine,Female,Hispanic,Drug,0.0,0.0,23,0.48,Adult
2019,Amador,Female,Hispanic,Drug,0.0,0.0,1173,0.07,Adult
2019,Butte,Female,Hispanic,Drug,75.5,8.0,10595,0.24,Adult
2019,Calaveras,Female,Hispanic,Drug,131.0,2.0,1527,0.08,Adult
2019,Colusa,Female,Hispanic,Drug,26.5,1.0,3769,0.12,Adult
2019,Contra Costa,Female,Hispanic,Drug,26.4,25.0,94799,0.14,Adult
2019,Del Norte,Female,Hispanic,Drug,0.0,0.0,1036,0.2,Adult
2019,El Dorado,Female,Hispanic,Drug,0.0,0.0,8089,0.15,Adult
2019,Fresno,Female,Hispanic,Drug,14.5,24.0,165401,0.27,Adult
2019,Glenn,Female,Hispanic,Drug,28.4,1.0,3523,0.2,Adult
2019,Humboldt,Female,Hispanic,Drug,64.8,3.0,4628,0.29,Adult
2019,Imperial,Female,Hispanic,Drug,78.3,38.0,48537,0.25,Adult
2019,Inyo,Female,Hispanic,Drug,0.0,0.0,1177,0.2,Adult
2019,Kern,Female,Hispanic,Drug,43.1,61.0,141445,0.25,Adult
2019,Kings,Female,Hispanic,Drug,46.7,10.0,21421,0.23,Adult
2019,Lake,Female,Hispanic,Drug,81.4,3.0,3685,0.28,Adult
2019,Lassen,Female,Hispanic,Drug,0.0,0.0,722,0.23,Adult
2019,Los Angeles,Female,Hispanic,Drug,42.4,723.0,1705469,0.18,Adult
2019,Madera,Female,Hispanic,Drug,31.9,9.0,28250,0.25,Adult
2019,Marin,Female,Hispanic,Drug,7.5,1.0,13389,0.18,Adult
2019,Mariposa,Female,Hispanic,Drug,361.7,2.0,553,0.2,Adult
2019,Mendocino,Female,Hispanic,Drug,0.0,0.0,6391,0.24,Adult
2019,Merced,Female,Hispanic,Drug,36.5,18.0,49269,0.24,Adult
2019,Modoc,Female,Hispanic,Drug,0.0,0.0,467,0.41,Adult
2019,Mono,Female,Hispanic,Drug,0.0,0.0,1203,0.16,Adult
2019,Monterey,Female,Hispanic,Drug,25.6,20.0,78248,0.15,Adult
2019,Napa,Female,Hispanic,Drug,12.9,2.0,15466,0.1,Adult
2019,Nevada,Female,Hispanic,Drug,0.0,0.0,2944,0.21,Adult
2019,Orange,Female,Hispanic,Drug,34.0,126.0,370082,0.15,Adult
2019,Placer,Female,Hispanic,Drug,35.3,6.0,16985,0.12,Adult
2019,Plumas,Female,Hispanic,Drug,0.0,0.0,515,0.09,Adult
2019,Riverside,Female,Hispanic,Drug,31.5,117.0,371657,0.17,Adult
2019,Sacramento,Female,Hispanic,Drug,31.6,36.0,113959,0.18,Adult
2019,San Benito,Female,Hispanic,Drug,17.0,2.0,11784,0.1,Adult
2019,San Bernardino,Female,Hispanic,Drug,61.9,224.0,361987,0.17,Adult
2019,San Diego,Female,Hispanic,Drug,37.1,136.0,366979,0.16,Adult
2019,San Francisco,Female,Hispanic,Drug,0.0,0.0,44824,0.14,Adult
2019,San Joaquin,Female,Hispanic,Drug,23.9,23.0,96317,0.18,Adult
2019,San Luis Obispo,Female,Hispanic,Drug,20.8,4.0,19240,0.16,Adult
2019,San Mateo,Female,Hispanic,Drug,5.9,4.0,67376,0.12,Adult
2019,Santa Barbara,Female,Hispanic,Drug,56.1,36.0,64216,0.16,Adult
2019,Santa Clara,Female,Hispanic,Drug,30.8,53.0,172090,0.12,Adult
2019,Santa Cruz,Female,Hispanic,Drug,27.0,8.0,29642,0.17,Adult
2019,Shasta,Female,Hispanic,Drug,19.0,1.0,5276,0.26,Adult
2019,Sierra,Female,Hispanic,Drug,0.0,0.0,78,0.18,Adult
2019,Siskiyou,Female,Hispanic,Drug,0.0,0.0,1538,0.32,Adult
2019,Solano,Female,Hispanic,Drug,22.4,8.0,35677,0.1,Adult
2019,Sonoma,Female,Hispanic,Drug,19.4,8.0,41258,0.14,Adult
2019,Stanislaus,Female,Hispanic,Drug,16.7,13.0,77778,0.19,Adult
2019,Sutter,Female,Hispanic,Drug,72.1,7.0,9705,0.24,Adult
2019,Tehama,Female,Hispanic,Drug,42.0,2.0,4763,0.29,Adult
2019,Trinity,Female,Hispanic,Drug,0.0,0.0,357,0.19,Adult
2019,Tulare,Female,Hispanic,Drug,92.4,84.0,90946,0.29,Adult
2019,Tuolumne,Female,Hispanic,Drug,197.1,3.0,1522,0.26,Adult
2019,Ventura,Female,Hispanic,Drug,58.5,68.0,116148,0.12,Adult
2019,Yolo,Female,Hispanic,Drug,35.2,8.0,22708,0.23,Adult
2019,Yuba,Female,Hispanic,Drug,64.2,4.0,6233,0.17,Adult
2019,Alameda,Female,White,Drug,23.4,45.0,192309,0.08,Adult
2019,Alpine,Female,White,Drug,0.0,0.0,254,0.02,Adult
2019,Amador,Female,White,Drug,68.9,6.0,8707,0.12,Adult
2019,Butte,Female,White,Drug,95.0,49.0,51605,0.22,Adult
2019,Calaveras,Female,White,Drug,69.5,8.0,11516,0.12,Adult
2019,Colusa,Female,White,Drug,39.2,1.0,2551,0.13,Adult
2019,Contra Costa,Female,White,Drug,39.3,69.0,175585,0.06,Adult
2019,Del Norte,Female,White,Drug,128.0,7.0,5469,0.19,Adult
2019,El Dorado,Female,White,Drug,31.1,15.0,48180,0.09,Adult
2019,Fresno,Female,White,Drug,20.0,20.0,100212,0.14,Adult
2019,Glenn,Female,White,Drug,20.6,1.0,4861,0.19,Adult
2019,Humboldt,Female,White,Drug,127.9,43.0,33630,0.21,Adult
2019,Imperial,Female,White,Drug,270.2,17.0,6292,0.14,Adult
2019,Inyo,Female,White,Drug,27.0,1.0,3698,0.06,Adult
2019,Kern,Female,White,Drug,49.7,52.0,104645,0.16,Adult
2019,Kings,Female,White,Drug,57.0,8.0,14042,0.12,Adult
2019,Lake,Female,White,Drug,171.5,25.0,14574,0.18,Adult
2019,Lassen,Female,White,Drug,56.8,3.0,5278,0.14,Adult
2019,Los Angeles,Female,White,Drug,38.1,337.0,885336,0.1,Adult
2019,Madera,Female,White,Drug,26.8,5.0,18623,0.14,Adult
2019,Marin,Female,White,Drug,6.8,4.0,59160,0.06,Adult
2019,Mariposa,Female,White,Drug,64.0,3.0,4685,0.16,Adult
2019,Mendocino,Female,White,Drug,43.0,8.0,18616,0.17,Adult
2019,Merced,Female,White,Drug,44.6,12.0,26877,0.19,Adult
2019,Modoc,Female,White,Drug,90.9,2.0,2201,0.14,Adult
2019,Mono,Female,White,Drug,0.0,0.0,3011,0.13,Adult
2019,Monterey,Female,White,Drug,40.9,17.0,41597,0.09,Adult
2019,Napa,Female,White,Drug,44.7,11.0,24633,0.06,Adult
2019,Nevada,Female,White,Drug,29.9,8.0,26727,0.12,Adult
2019,Orange,Female,White,Drug,49.7,218.0,438965,0.08,Adult
2019,Placer,Female,White,Drug,49.4,48.0,97096,0.08,Adult
2019,Plumas,Female,White,Drug,21.2,1.0,4723,0.15,Adult
2019,Riverside,Female,White,Drug,46.5,133.0,286249,0.1,Adult
2019,Sacramento,Female,White,Drug,42.6,105.0,246596,0.12,Adult
2019,San Benito,Female,White,Drug,12.5,1.0,8006,0.08,Adult
2019,San Bernardino,Female,White,Drug,64.5,144.0,223103,0.13,Adult
2019,San Diego,Female,White,Drug,39.3,192.0,488757,0.09,Adult
2019,San Francisco,Female,White,Drug,24.0,33.0,137238,0.08,Adult
2019,San Joaquin,Female,White,Drug,50.4,43.0,85279,0.11,Adult
2019,San Luis Obispo,Female,White,Drug,35.3,22.0,62328,0.16,Adult
2019,San Mateo,Female,White,Drug,13.8,14.0,101128,0.06,Adult
2019,Santa Barbara,Female,White,Drug,93.6,63.0,67301,0.14,Adult
2019,Santa Clara,Female,White,Drug,22.5,47.0,209313,0.06,Adult
2019,Santa Cruz,Female,White,Drug,37.9,20.0,52773,0.14,Adult
2019,Shasta,Female,White,Drug,113.5,53.0,46711,0.17,Adult
2019,Sierra,Female,White,Drug,115.2,1.0,868,0.06,Adult
2019,Siskiyou,Female,White,Drug,65.7,7.0,10653,0.18,Adult
2019,Solano,Female,White,Drug,49.5,28.0,56572,0.08,Adult
2019,Sonoma,Female,White,Drug,19.4,21.0,108229,0.09,Adult
2019,Stanislaus,Female,White,Drug,30.9,25.0,81022,0.13,Adult
2019,Sutter,Female,White,Drug,37.0,6.0,16196,0.14,Adult
2019,Tehama,Female,White,Drug,111.5,16.0,14353,0.2,Adult
2019,Trinity,Female,White,Drug,89.6,3.0,3347,0.25,Adult
2019,Tulare,Female,White,Drug,115.6,53.0,45832,0.15,Adult
2019,Tuolumne,Female,White,Drug,207.1,27.0,13039,0.14,Adult
2019,Ventura,Female,White,Drug,46.2,60.0,129996,0.07,Adult
2019,Yolo,Female,White,Drug,35.0,13.0,37112,0.19,Adult
2019,Yuba,Female,White,Drug,124.9,18.0,14412,0.17,Adult
2020,Alameda,Female,Asianother,Drug,2.2,5.0,225699,0.08,Adult
2020,Alpine,Female,Asianother,Drug,0.0,0.0,98,1.0,Adult
2020,Amador,Female,Asianother,Drug,264.6,2.0,756,0.0,Adult
2020,Butte,Female,Asianother,Drug,40.8,3.0,7350,0.28,Adult
2020,Calaveras,Female,Asianother,Drug,300.3,3.0,999,0.03,Adult
2020,Colusa,Female,Asianother,Drug,0.0,0.0,303,0.14,Adult
2020,Contra Costa,Female,Asianother,Drug,3.0,3.0,98484,0.06,Adult
2020,Del Norte,Female,Asianother,Drug,78.2,1.0,1279,0.35,Adult
2020,El Dorado,Female,Asianother,Drug,31.4,2.0,6379,0.05,Adult
2020,Fresno,Female,Asianother,Drug,6.9,3.0,43791,0.17,Adult
2020,Glenn,Female,Asianother,Drug,0.0,0.0,577,0.21,Adult
2020,Humboldt,Female,Asianother,Drug,97.7,6.0,6141,0.26,Adult
2020,Imperial,Female,Asianother,Drug,0.0,0.0,1329,0.12,Adult
2020,Inyo,Female,Asianother,Drug,0.0,0.0,927,0.0,Adult
2020,Kern,Female,Asianother,Drug,13.0,3.0,23091,0.15,Adult
2020,Kings,Female,Asianother,Drug,29.6,1.0,3376,0.08,Adult
2020,Lake,Female,Asianother,Drug,118.0,2.0,1695,0.16,Adult
2020,Lassen,Female,Asianother,Drug,137.6,1.0,727,0.0,Adult
2020,Los Angeles,Female,Asianother,Drug,4.4,27.0,612914,0.1,Adult
2020,Madera,Female,Asianother,Drug,0.0,0.0,2721,0.31,Adult
2020,Marin,Female,Asianother,Drug,9.9,1.0,10067,0.07,Adult
2020,Mariposa,Female,Asianother,Drug,252.5,1.0,396,0.0,Adult
2020,Mendocino,Female,Asianother,Drug,139.5,4.0,2868,0.17,Adult
2020,Merced,Female,Asianother,Drug,11.1,1.0,9011,0.18,Adult
2020,Modoc,Female,Asianother,Drug,0.0,0.0,188,0.77,Adult
2020,Mono,Female,Asianother,Drug,0.0,0.0,324,0.02,Adult
2020,Monterey,Female,Asianother,Drug,7.5,1.0,13247,0.08,Adult
2020,Napa,Female,Asianother,Drug,0.0,0.0,6066,0.07,Adult
2020,Nevada,Female,Asianother,Drug,52.4,1.0,1909,0.04,Adult
2020,Orange,Female,Asianother,Drug,12.7,36.0,283706,0.11,Adult
2020,Placer,Female,Asianother,Drug,31.9,6.0,18827,0.05,Adult
2020,Plumas,Female,Asianother,Drug,467.3,2.0,428,1.0,Adult
2020,Riverside,Female,Asianother,Drug,20.0,17.0,84982,0.11,Adult
2020,Sacramento,Female,Asianother,Drug,17.8,23.0,128925,0.14,Adult
