Year,County,Gender,Race,Population_age_10-17,Poverty_rate_age_12-17
2020,Orange,Female,Asian/other,32840,0.2164491908441463
2020,Orange,Female,Black,2149,0.1707946336429308
2020,Orange,Female,Latinx,72585,0.1888949271967468
2020,Orange,Female,White,42162,0.0649012189995796
2020,Orange,Male,Asian/other,34570,0.1151750625223294
2020,Orange,Male,Black,2029,0.1293425975414217
2020,Orange,Male,Latinx,75552,0.1803473751509554
2020,Orange,Male,White,45035,0.0772076184479773
2020,Placer,Female,Asian/other,2424,0.3421916523370329
2020,Placer,Female,Black,250,0.0
2020,Placer,Female,Latinx,4401,0.1683599419448476
2020,Placer,Female,White,11704,0.086987926942524
2020,Placer,Male,Asian/other,2516,0.0547602004294917
2020,Placer,Male,Black,282,0.1966527196652719
2020,Placer,Male,Latinx,4292,0.1268585890540968
2020,Placer,Male,White,12045,0.0629258137774413
2020,Plumas,Female,Asian/other,69,0.0
2020,Plumas,Female,Black,8,0.0
2020,Plumas,Female,Latinx,106,0.2794117647058823
2020,Plumas,Female,White,567,0.0431266846361186
2020,Plumas,Male,Asian/other,87,0.0
2020,Plumas,Male,Black,7,0.0
2020,Plumas,Male,Latinx,169,0.3695652173913043
2020,Plumas,Male,White,524,0.1092436974789916
2020,Riverside,Female,Asian/other,12294,0.2269866145980525
2020,Riverside,Female,Black,7362,0.2047828477185266
2020,Riverside,Female,Latinx,86032,0.1789439625286966
2020,Riverside,Female,White,28563,0.0995812395309882
2020,Riverside,Male,Asian/other,12455,0.1227424749163879
2020,Riverside,Male,Black,7581,0.1735449735449735
2020,Riverside,Male,Latinx,88993,0.1756086066479138
2020,Riverside,Male,White,29661,0.1024424946644534
2020,Sacramento,Female,Asian/other,18709,0.1941146360038453
2020,Sacramento,Female,Black,7974,0.1558107644840589
2020,Sacramento,Female,Latinx,27652,0.2063652949523616
2020,Sacramento,Female,White,25998,0.0947485559853743
2020,Sacramento,Male,Asian/other,19962,0.1804757998359311
2020,Sacramento,Male,Black,8134,0.2893672115229001
2020,Sacramento,Male,Latinx,28898,0.2399369364930778
2020,Sacramento,Male,White,27043,0.1208167024869511
2020,San Benito,Female,Asian/other,147,0.4354485776805251
2020,San Benito,Female,Black,21,0.0
2020,San Benito,Female,Latinx,2655,0.1561264822134387
2020,San Benito,Female,White,667,0.0680272108843537
2020,San Benito,Male,Asian/other,132,0.0
2020,San Benito,Male,Black,34,1.0
2020,San Benito,Male,Latinx,2606,0.2741352607124419
2020,San Benito,Male,White,687,0.0868983957219251
2020,San Bernard,Female,Asian/other,10670,0.2357723577235772
2020,San Bernard,Female,Black,9475,0.3177402480944552
2020,San Bernard,Female,Latinx,84844,0.2213088680919455
2020,San Bernard,Female,White,21767,0.1209411199807934
2020,San Bernard,Male,Asian/other,11647,0.1310055865921787
2020,San Bernard,Male,Black,9740,0.2828467153284671
2020,San Bernard,Male,Latinx,88876,0.2192011058228484
2020,San Bernard,Male,White,22819,0.1016638935108153
2020,San Diego,Female,Asian/other,27709,0.2375822490476426
2020,San Diego,Female,Black,7312,0.2232797937735474
2020,San Diego,Female,Latinx,74574,0.1772198633930219
2020,San Diego,Female,White,50680,0.0850527895385604
2020,San Diego,Male,Asian/other,29705,0.0936672598637093
2020,San Diego,Male,Black,7730,0.2639073476362255
2020,San Diego,Male,Latinx,77708,0.1769045738493573
2020,San Diego,Male,White,54290,0.0771417788401056
2020,San Francis,Female,Asian/other,9943,0.1623337363966142
2020,San Francis,Female,Black,1538,0.3656220322886989
2020,San Francis,Female,Latinx,6012,0.1457046603032004
2020,San Francis,Female,White,8421,0.0469000228780599
2020,San Francis,Male,Asian/other,10536,0.1154776299879081
2020,San Francis,Male,Black,1500,0.3141186299081036
2020,San Francis,Male,Latinx,6413,0.2231343283582089
2020,San Francis,Male,White,8615,0.0606658446362515
2020,San Joaquin,Female,Asian/other,8689,0.2163111063464837
2020,San Joaquin,Female,Black,3179,0.2098814229249012
2020,San Joaquin,Female,Latinx,25020,0.1741385271407168
2020,San Joaquin,Female,White,8198,0.1162857142857142
2020,San Joaquin,Male,Asian/other,9179,0.1351604835348061
2020,San Joaquin,Male,Black,3063,0.2972575905974535
2020,San Joaquin,Male,Latinx,25652,0.1947262763821822
2020,San Joaquin,Male,White,8775,0.0987377279102384
2020,San Luis Ob,Female,Asian/other,870,0.1006415396952686
2020,San Luis Ob,Female,Black,74,0.0
2020,San Luis Ob,Female,Latinx,4315,0.0977047146401985
2020,San Luis Ob,Female,White,5735,0.0636622183329687
2020,San Luis Ob,Male,Asian/other,890,0.0167064439140811
2020,San Luis Ob,Male,Black,82,0.0
2020,San Luis Ob,Male,Latinx,4450,0.1270026216137489
2020,San Luis Ob,Male,White,5971,0.0622844390342868
2020,San Mateo,Female,Asian/other,10973,0.3064260938355747
2020,San Mateo,Female,Black,554,0.0678851174934725
2020,San Mateo,Female,Latinx,11619,0.1417294146222978
2020,San Mateo,Female,White,10989,0.045927000241721
2020,San Mateo,Male,Asian/other,11577,0.0598297945499871
2020,San Mateo,Male,Black,576,0.2783300198807157
2020,San Mateo,Male,Latinx,12048,0.1245991210357524
2020,San Mateo,Male,White,11313,0.0273388512666165
2020,Santa Barba,Female,Asian/other,1701,0.0988019921927581
2020,Santa Barba,Female,Black,239,0.1647509578544061
2020,Santa Barba,Female,Latinx,14052,0.1785919265352974
2020,Santa Barba,Female,White,5725,0.0862982588947766
2020,Santa Barba,Male,Asian/other,1573,0.0831024930747922
2020,Santa Barba,Male,Black,261,0.1166666666666666
2020,Santa Barba,Male,Latinx,14480,0.1724137931034483
2020,Santa Barba,Male,White,6034,0.04675505931612
2020,Santa Clara,Female,Asian/other,37497,0.3267466589237928
2020,Santa Clara,Female,Black,1827,0.148709315375982
2020,Santa Clara,Female,Latinx,32813,0.1467573924731182
2020,Santa Clara,Female,White,19668,0.0326678765880217
2020,Santa Clara,Male,Asian/other,39614,0.0642932705801075
2020,Santa Clara,Male,Black,1919,0.1075991930060524
2020,Santa Clara,Male,Latinx,34236,0.1268059701492537
2020,Santa Clara,Male,White,20497,0.0295760345265295
2020,Santa Cruz,Female,Asian/other,1069,0.073972602739726
2020,Santa Cruz,Female,Black,84,0.065040650406504
2020,Santa Cruz,Female,Latinx,6237,0.1686641969928088
2020,Santa Cruz,Female,White,4593,0.0670648927504751
2020,Santa Cruz,Male,Asian/other,1032,0.1835616438356164
2020,Santa Cruz,Male,Black,90,0.1263157894736842
2020,Santa Cruz,Male,Latinx,6468,0.1549295774647887
2020,Santa Cruz,Male,White,4909,0.0702490904002239
2020,Shasta,Female,Asian/other,1042,0.127702978376173
2020,Shasta,Female,Black,100,0.7777777777777778
2020,Shasta,Female,Latinx,1483,0.2472472472472472
2020,Shasta,Female,White,5865,0.1188335891251918
2020,Shasta,Male,Asian/other,1016,0.3522727272727273
2020,Shasta,Male,Black,97,0.0
2020,Shasta,Male,Latinx,1604,0.1650294695481336
2020,Shasta,Male,White,6030,0.1846994535519125
2020,Sierra,Female,Asian/other,7,0.0
2020,Sierra,Female,Black,0,0.0
2020,Sierra,Female,Latinx,20,0.0
2020,Sierra,Female,White,87,0.0505050505050505
2020,Sierra,Male,Asian/other,12,0.0
2020,Sierra,Male,Black,0,0.0
2020,Sierra,Male,Latinx,13,0.0
2020,Sierra,Male,White,92,0.3414634146341463
2020,Siskiyou,Female,Asian/other,262,0.0542372881355932
2020,Siskiyou,Female,Black,20,1.0
2020,Siskiyou,Female,Latinx,430,0.2350877192982456
2020,Siskiyou,Female,White,1183,0.1225247524752475
2020,Siskiyou,Male,Asian/other,268,0.1875
2020,Siskiyou,Male,Black,20,1.0
2020,Siskiyou,Male,Latinx,436,0.1873417721518987
2020,Siskiyou,Male,White,1295,0.174
2020,Solano,Female,Asian/other,4778,0.2980997624703088
2020,Solano,Female,Black,2618,0.2661227661227661
2020,Solano,Female,Latinx,8752,0.1441890371322938
2020,Solano,Female,White,5438,0.0465473145780051
2020,Solano,Male,Asian/other,5224,0.0670378619153674
2020,Solano,Male,Black,2648,0.2387280493592786
2020,Solano,Male,Latinx,9432,0.1177825300213851
2020,Solano,Male,White,5773,0.0866045142296369
2020,Sonoma,Female,Asian/other,2029,0.2774054571565342
2020,Sonoma,Female,Black,297,0.1625
2020,Sonoma,Female,Latinx,10326,0.1818685888550041
2020,Sonoma,Female,White,9710,0.0639342087810054
2020,Sonoma,Male,Asian/other,2024,0.0877796901893287
2020,Sonoma,Male,Black,352,0.1621621621621621
2020,Sonoma,Male,Latinx,10669,0.1374025630862729
2020,Sonoma,Male,White,10314,0.0656201385942582
2020,Stanislaus,Female,Asian/other,2651,0.2273176083379045
2020,Stanislaus,Female,Black,791,0.1096774193548387
2020,Stanislaus,Female,Latinx,20794,0.1901769246533233
2020,Stanislaus,Female,White,8747,0.1287639804989962
2020,Stanislaus,Male,Asian/other,2964,0.2007011393514461
2020,Stanislaus,Male,Black,771,0.0613165013525698
2020,Stanislaus,Male,Latinx,21227,0.1888398285019517
2020,Stanislaus,Male,White,9291,0.1294493882091212
2020,Sutter,Female,Asian/other,1039,0.2485923423423423
2020,Sutter,Female,Black,100,0.0
2020,Sutter,Female,Latinx,2571,0.129512893982808
2020,Sutter,Female,White,1922,0.0621859296482412
2020,Sutter,Male,Asian/other,1164,0.1291118421052631
2020,Sutter,Male,Black,85,0.0919540229885057
2020,Sutter,Male,Latinx,2745,0.228099173553719
2020,Sutter,Male,White,1968,0.1678321678321678
2020,Tehama,Female,Asian/other,256,0.1278538812785388
2020,Tehama,Female,Black,25,0.0
2020,Tehama,Female,Latinx,1366,0.3345029239766082
2020,Tehama,Female,White,1859,0.1807088901801278
2020,Tehama,Male,Asian/other,217,0.2198275862068965
2020,Tehama,Male,Black,23,0.0
2020,Tehama,Male,Latinx,1515,0.368362831858407
2020,Tehama,Male,White,2026,0.1601000625390869
2020,Trinity,Female,Asian/other,67,0.0492307692307692
2020,Trinity,Female,Black,1,0.0
2020,Trinity,Female,Latinx,80,0.0
2020,Trinity,Female,White,455,0.06282722513089
2020,Trinity,Male,Asian/other,60,0.4
2020,Trinity,Male,Black,1,0.0212765957446808
2020,Trinity,Male,Latinx,97,0.0
2020,Trinity,Male,White,485,0.2476489028213166
2020,Tulare,Female,Asian/other,1558,0.1688808007279345
2020,Tulare,Female,Black,290,0.4031007751937984
2020,Tulare,Female,Latinx,25395,0.2984094639723779
2020,Tulare,Female,White,5325,0.1035925196850393
2020,Tulare,Male,Asian/other,1570,0.1551814834297738
2020,Tulare,Male,Black,306,0.3796033994334277
2020,Tulare,Male,Latinx,26805,0.323503375013832
2020,Tulare,Male,White,5608,0.1178196040087998
2020,Tuolumne,Female,Asian/other,144,0.4038461538461538
2020,Tuolumne,Female,Black,10,0.0
2020,Tuolumne,Female,Latinx,369,0.2216624685138539
2020,Tuolumne,Female,White,1442,0.0844402277039848
2020,Tuolumne,Male,Asian/other,170,0.0
2020,Tuolumne,Male,Black,6,0.0
2020,Tuolumne,Male,Latinx,349,0.0658436213991769
2020,Tuolumne,Male,White,1483,0.0488534396809571
2020,Ventura,Female,Asian/other,4304,0.3223196881091618
2020,Ventura,Female,Black,540,0.1173633440514469
2020,Ventura,Female,Latinx,25736,0.1774909654104285
2020,Ventura,Female,White,13445,0.0826059569873121
2020,Ventura,Male,Asian/other,4433,0.0379424497071555
2020,Ventura,Male,Black,586,0.08600583090379
2020,Ventura,Male,Latinx,26413,0.1422589591603676
2020,Ventura,Male,White,14036,0.0715811053216024
2020,Yolo,Female,Asian/other,2217,0.0713728549141965
2020,Yolo,Female,Black,253,0.391812865497076
2020,Yolo,Female,Latinx,4801,0.1627906976744186
2020,Yolo,Female,White,3392,0.0214922952149229
2020,Yolo,Male,Asian/other,2575,0.3311057108140948
2020,Yolo,Male,Black,286,0.2660818713450292
2020,Yolo,Male,Latinx,4871,0.2017231134878193
2020,Yolo,Male,White,3616,0.0813721579577183
2020,Yuba,Female,Asian/other,735,0.1098039215686274
2020,Yuba,Female,Black,184,0.0
2020,Yuba,Female,Latinx,2021,0.2655485674353599
2020,Yuba,Female,White,1964,0.0725604670558799
2020,Yuba,Male,Asian/other,743,0.392914653784219
2020,Yuba,Male,Black,175,0.0
2020,Yuba,Male,Latinx,2127,0.3208292201382033
2020,Yuba,Male,White,2204,0.039032006245121
2021,Alameda,Female,Asian/other,24780,0.0462498304624983
2021,Alameda,Female,Black,7317,0.2427867698803659
2021,Alameda,Female,Latinx,23931,0.1264113229971368
2021,Alameda,Female,White,15874,0.04750110570544
2021,Alameda,Male,Asian/other,26420,0.0611566176017737
2021,Alameda,Male,Black,7353,0.1687569162670601
2021,Alameda,Male,Latinx,25297,0.1353198469108802
2021,Alameda,Male,White,16598,0.0619578686493184
2021,Alpine,Female,Asian/other,14,0.0
2021,Alpine,Female,Black,0,0.0
2021,Alpine,Female,Latinx,11,0.2
2021,Alpine,Female,White,24,0.0
2021,Alpine,Male,Asian/other,20,0.0
2021,Alpine,Male,Black,0,0.0
2021,Alpine,Male,Latinx,18,0.2727272727272727
2021,Alpine,Male,White,25,0.0
2021,Amador,Female,Asian/other,100,0.0
2021,Amador,Female,Black,4,0.0
2021,Amador,Female,Latinx,253,0.0
2021,Amador,Female,White,886,0.1265822784810126
2021,Amador,Male,Asian/other,112,0.0
2021,Amador,Male,Black,6,0.0
2021,Amador,Male,Latinx,272,0.0503597122302158
2021,Amador,Male,White,896,0.1203473945409429
2021,Butte,Female,Asian/other,1369,0.1271148375505315
2021,Butte,Female,Black,134,0.275
2021,Butte,Female,Latinx,2565,0.2018753447324875
2021,Butte,Female,White,5560,0.1271206135254473
2021,Butte,Male,Asian/other,1671,0.2270318021201413
2021,Butte,Male,Black,154,0.0853658536585365
2021,Butte,Male,Latinx,2575,0.3240997229916897
2021,Butte,Male,White,5484,0.1437389770723104
2021,Calaveras,Female,Asian/other,95,0.0739299610894941
2021,Calaveras,Female,Black,10,0.0
2021,Calaveras,Female,Latinx,324,0.5078740157480315
2021,Calaveras,Female,White,1144,0.0668202764976958
2021,Calaveras,Male,Asian/other,144,0.1956521739130435
2021,Calaveras,Male,Black,15,0.0
2021,Calaveras,Male,Latinx,367,0.2992125984251969
2021,Calaveras,Male,White,1128,0.260347129506008
2021,Colusa,Female,Asian/other,73,0.0
2021,Colusa,Female,Black,4,0.0
2021,Colusa,Female,Latinx,1005,0.2189054726368159
2021,Colusa,Female,White,274,0.2461538461538461
2021,Colusa,Male,Asian/other,58,0.0
2021,Colusa,Male,Black,8,0.0
2021,Colusa,Male,Latinx,1144,0.0517241379310344
2021,Colusa,Male,White,331,0.4472573839662447
2021,Contra Cost,Female,Asian/other,12007,0.2931042884990253
2021,Contra Cost,Female,Black,4777,0.1619339984650805
2021,Contra Cost,Female,Latinx,20263,0.1539770578595739
2021,Contra Cost,Female,White,16758,0.0422338800717179
2021,Contra Cost,Male,Asian/other,12840,0.0595824965005173
2021,Contra Cost,Male,Black,4763,0.176980778246601
2021,Contra Cost,Male,Latinx,21274,0.1498774509803921
2021,Contra Cost,Male,White,17814,0.0380164220598694
2021,Del Norte,Female,Asian/other,272,0.2376681614349775
2021,Del Norte,Female,Black,4,0.0
2021,Del Norte,Female,Latinx,323,0.5165562913907285
2021,Del Norte,Female,White,721,0.337696335078534
2021,Del Norte,Male,Asian/other,262,0.9929078014184396
2021,Del Norte,Male,Black,8,0.0
2021,Del Norte,Male,Latinx,305,0.347953216374269
2021,Del Norte,Male,White,722,0.3166666666666666
2021,El Dorado,Female,Asian/other,778,0.3362892223738062
2021,El Dorado,Female,Black,53,0.0
2021,El Dorado,Female,Latinx,1937,0.1957270847691247
2021,El Dorado,Female,White,5316,0.1114551083591331
2021,El Dorado,Male,Asian/other,997,0.0241102181400688
2021,El Dorado,Male,Black,65,0.4642857142857143
2021,El Dorado,Male,Latinx,2094,0.1967871485943775
2021,El Dorado,Male,White,5669,0.0865082922456297
2021,Fresno,Female,Asian/other,7511,0.191932049053925
2021,Fresno,Female,Black,2750,0.2874213836477987
2021,Fresno,Female,Latinx,40901,0.315468466130288
2021,Fresno,Female,White,11285,0.1130116065974343
2021,Fresno,Male,Asian/other,8074,0.2098445595854922
2021,Fresno,Male,Black,2931,0.4384261624936126
2021,Fresno,Male,Latinx,42498,0.3010612670095709
2021,Fresno,Male,White,11601,0.0975556044924025
2021,Glenn,Female,Asian/other,123,0.025943396226415
2021,Glenn,Female,Black,14,0.0
2021,Glenn,Female,Latinx,927,0.6107554417413572
2021,Glenn,Female,White,615,0.0368324125230202
2021,Glenn,Male,Asian/other,110,0.0
2021,Glenn,Male,Black,10,0.0
2021,Glenn,Male,Latinx,989,0.1767441860465116
2021,Glenn,Male,White,660,0.0575079872204472
2021,Humboldt,Female,Asian/other,1148,0.1004455245038477
2021,Humboldt,Female,Black,64,0.0
2021,Humboldt,Female,Latinx,1183,0.1885625965996908
2021,Humboldt,Female,White,3625,0.1904761904761904
2021,Humboldt,Male,Asian/other,1142,0.6036036036036037
2021,Humboldt,Male,Black,60,0.0
2021,Humboldt,Male,Latinx,1234,0.3180914512922465
2021,Humboldt,Male,White,3803,0.1307140158670192
2021,Imperial,Female,Asian/other,334,0.2919463087248322
2021,Imperial,Female,Black,66,0.0510204081632653
2021,Imperial,Female,Latinx,10995,0.2925205586738024
2021,Imperial,Female,White,746,0.0433386837881219
2021,Imperial,Male,Asian/other,281,0.0374639769452449
2021,Imperial,Male,Black,78,0.0
2021,Imperial,Male,Latinx,11213,0.269809923475685
2021,Imperial,Male,White,712,0.0732217573221757
2021,Inyo,Female,Asian/other,133,0.0444444444444444
2021,Inyo,Female,Black,3,0.0
2021,Inyo,Female,Latinx,348,0.3083333333333333
2021,Inyo,Female,White,327,0.1267605633802817
2021,Inyo,Male,Asian/other,173,0.9473684210526316
2021,Inyo,Male,Black,2,0.0
2021,Inyo,Male,Latinx,364,0.0555555555555555
2021,Inyo,Male,White,370,0.0
2021,Kern,Female,Asian/other,3434,0.2550691053546304
2021,Kern,Female,Black,2931,0.363
2021,Kern,Female,Latinx,38628,0.2741495622219032
2021,Kern,Female,White,12843,0.1359595959595959
2021,Kern,Male,Asian/other,3618,0.2309549356223176
2021,Kern,Male,Black,2855,0.2790794979079498
2021,Kern,Male,Latinx,39593,0.257412113511224
2021,Kern,Male,White,13589,0.1819581559641336
2021,Kings,Female,Asian/other,849,0.4273255813953488
2021,Kings,Female,Black,347,0.1807909604519774
2021,Kings,Female,Latinx,6789,0.2301832406835495
2021,Kings,Female,White,2167,0.1470149253731343
2021,Kings,Male,Asian/other,828,0.026378896882494
2021,Kings,Male,Black,410,0.2616279069767442
2021,Kings,Male,Latinx,6879,0.2740740740740741
2021,Kings,Male,White,2405,0.113517060367454
2021,Lake,Female,Asian/other,320,0.2748538011695906
2021,Lake,Female,Black,40,0.0
2021,Lake,Female,Latinx,1128,0.3279352226720647
2021,Lake,Female,White,1537,0.3283108643933386
2021,Lake,Male,Asian/other,281,0.7021276595744681
2021,Lake,Male,Black,38,0.0
2021,Lake,Male,Latinx,1173,0.1055456171735241
2021,Lake,Male,White,1726,0.1722614840989399
2021,Lassen,Female,Asian/other,99,0.2635658914728682
2021,Lassen,Female,Black,18,0.0
2021,Lassen,Female,Latinx,246,0.123076923076923
2021,Lassen,Female,White,758,0.1323024054982818
2021,Lassen,Male,Asian/other,133,0.7619047619047619
2021,Lassen,Male,Black,27,0.0
2021,Lassen,Male,Latinx,256,0.1515151515151515
2021,Lassen,Male,White,872,0.1422087745839637
2021,Los Angeles,Female,Asian/other,63230,0.1921255224867527
2021,Los Angeles,Female,Black,37200,0.2750304411013787
2021,Los Angeles,Female,Latinx,310330,0.2247305214208751
2021,Los Angeles,Female,White,84386,0.0843539030430505
2021,Los Angeles,Male,Asian/other,66976,0.1161658908167583
2021,Los Angeles,Male,Black,38466,0.2522856618322012
2021,Los Angeles,Male,Latinx,323309,0.2216570192363912
2021,Los Angeles,Male,White,90451,0.0829839273235499
2021,Madera,Female,Asian/other,380,0.1067111296373489
2021,Madera,Female,Black,134,0.1698113207547169
2021,Madera,Female,Latinx,7245,0.2966581981629861
2021,Madera,Female,White,1823,0.1309090909090909
2021,Madera,Male,Asian/other,372,0.0
2021,Madera,Male,Black,179,0.0
2021,Madera,Male,Latinx,7449,0.314233907524932
2021,Madera,Male,White,1843,0.1047087980173482
2021,Marin,Female,Asian/other,1530,0.208810888252149
2021,Marin,Female,Black,185,0.3238095238095238
2021,Marin,Female,Latinx,2935,0.0985010706638115
2021,Marin,Female,White,6798,0.0180254671738051
2021,Marin,Male,Asian/other,1611,0.0242290748898678
2021,Marin,Male,Black,196,0.2
2021,Marin,Male,Latinx,2961,0.1122633002705139
2021,Marin,Male,White,7070,0.0278575046429174
2021,Mariposa,Female,Asian/other,42,0.0
2021,Mariposa,Female,Black,2,0.0
2021,Mariposa,Female,Latinx,136,0.425287356321839
2021,Mariposa,Female,White,427,0.0230179028132992
2021,Mariposa,Male,Asian/other,54,0.0
2021,Mariposa,Male,Black,2,0.0
2021,Mariposa,Male,Latinx,148,0.0535714285714285
2021,Mariposa,Male,White,415,0.1045296167247386
2021,Mendocino,Female,Asian/other,423,0.148068669527897
2021,Mendocino,Female,Black,24,0.5918367346938775
2021,Mendocino,Female,Latinx,1811,0.1042845594179466
2021,Mendocino,Female,White,1948,0.1571091908876669
2021,Mendocino,Male,Asian/other,470,0.0382513661202185
2021,Mendocino,Male,Black,22,1.0
2021,Mendocino,Male,Latinx,1933,0.3271144278606965
2021,Mendocino,Male,White,2084,0.1176470588235294
2021,Merced,Female,Asian/other,1616,0.1716738197424892
2021,Merced,Female,Black,429,0.4293478260869565
2021,Merced,Female,Latinx,12948,0.2888693442783152
2021,Merced,Female,White,2962,0.1493877551020408
2021,Merced,Male,Asian/other,1854,0.1376591873862947
2021,Merced,Male,Black,454,0.4395061728395061
2021,Merced,Male,Latinx,13458,0.2530408964658557
2021,Merced,Male,White,3231,0.1305245766212309
2021,Modoc,Female,Asian/other,35,0.0
2021,Modoc,Female,Black,0,0.0
2021,Modoc,Female,Latinx,104,0.0
2021,Modoc,Female,White,286,0.2297297297297297
2021,Modoc,Male,Asian/other,26,0.0
2021,Modoc,Male,Black,1,0.0
2021,Modoc,Male,Latinx,98,0.7321428571428571
2021,Modoc,Male,White,298,0.2781456953642384
2021,Mono,Female,Asian/other,28,1.0
2021,Mono,Female,Black,2,0.0
2021,Mono,Female,Latinx,324,0.0
2021,Mono,Female,White,287,0.0
2021,Mono,Male,Asian/other,41,0.0
2021,Mono,Male,Black,2,0.0
2021,Mono,Male,Latinx,327,0.0
2021,Mono,Male,White,309,0.071917808219178
2021,Monterey,Female,Asian/other,1711,0.2446677604593929
2021,Monterey,Female,Black,254,0.1896551724137931
2021,Monterey,Female,Latinx,19382,0.1956191265892758
2021,Monterey,Female,White,4175,0.0801630434782608
2021,Monterey,Male,Asian/other,1850,0.1207764198418404
2021,Monterey,Male,Black,303,0.2398753894080997
2021,Monterey,Male,Latinx,20678,0.2192881007453097
2021,Monterey,Male,White,4447,0.0233545647558386
2021,Napa,Female,Asian/other,745,0.2654690618762475
2021,Napa,Female,Black,76,0.3222222222222222
2021,Napa,Female,Latinx,3287,0.1035189613939186
2021,Napa,Female,White,2131,0.0285714285714285
2021,Napa,Male,Asian/other,725,0.0269320843091334
2021,Napa,Male,Black,87,0.091743119266055
2021,Napa,Male,Latinx,3487,0.1174785100286533
2021,Napa,Male,White,2298,0.0477211796246648
2021,Nevada,Female,Asian/other,261,0.0512820512820512
2021,Nevada,Female,Black,13,0.0
2021,Nevada,Female,Latinx,613,0.4890510948905109
2021,Nevada,Female,White,2689,0.1118197278911564
2021,Nevada,Male,Asian/other,277,0.0
2021,Nevada,Male,Black,10,0.0
2021,Nevada,Male,Latinx,656,0.1067615658362989
2021,Nevada,Male,White,2769,0.0661124307205067
2021,Orange,Female,Asian/other,32394,0.2214718687609746
2021,Orange,Female,Black,2212,0.1722880583409298
2021,Orange,Female,Latinx,71637,0.1811252796827533
2021,Orange,Female,White,41925,0.0662482962289868
2021,Orange,Male,Asian/other,34186,0.117944231820667
2021,Orange,Male,Black,2028,0.1356993736951983
2021,Orange,Male,Latinx,74420,0.1605004592163862
2021,Orange,Male,White,45207,0.0708682215589423
2021,Placer,Female,Asian/other,2256,0.4111266620013996
2021,Placer,Female,Black,242,0.0
2021,Placer,Female,Latinx,4265,0.136938202247191
2021,Placer,Female,White,11596,0.0975857171840129
2021,Placer,Male,Asian/other,2412,0.0522719508028698
2021,Placer,Male,Black,268,0.0765765765765765
2021,Placer,Male,Latinx,4220,0.1092783505154639
2021,Placer,Male,White,12130,0.0660324566312255
2021,Plumas,Female,Asian/other,73,0.0
2021,Plumas,Female,Black,7,0.0
2021,Plumas,Female,Latinx,95,0.4042553191489361
2021,Plumas,Female,White,537,0.0517711171662125
2021,Plumas,Male,Asian/other,73,0.0
2021,Plumas,Male,Black,7,0.0
2021,Plumas,Male,Latinx,144,0.1839080459770115
2021,Plumas,Male,White,545,0.1158392434988179
2021,Riverside,Female,Asian/other,12094,0.2381141886872546
2021,Riverside,Female,Black,7354,0.2364176570458404
2021,Riverside,Female,Latinx,84244,0.1741952036704447
2021,Riverside,Female,White,29289,0.1060665023565529
2021,Riverside,Male,Asian/other,12369,0.1220606564187785
2021,Riverside,Male,Black,7547,0.1797024598615407
2021,Riverside,Male,Latinx,87509,0.1715996825167761
2021,Riverside,Male,White,30485,0.0939931906614786
2021,Sacramento,Female,Asian/other,18279,0.1962613469197373
2021,Sacramento,Female,Black,8040,0.183476054551221
2021,Sacramento,Female,Latinx,26989,0.1867126502850026
2021,Sacramento,Female,White,26488,0.0876291419088913
2021,Sacramento,Male,Asian/other,19430,0.1722216931720788
2021,Sacramento,Male,Black,8186,0.2902494331065759
2021,Sacramento,Male,Latinx,28189,0.2307837671847687
2021,Sacramento,Male,White,27690,0.1133339855214243
2021,San Benito,Female,Asian/other,126,0.4036697247706422
2021,San Benito,Female,Black,24,0.0
2021,San Benito,Female,Latinx,2639,0.112682090831191
2021,San Benito,Female,White,694,0.0390879478827361
2021,San Benito,Male,Asian/other,114,0.1522491349480969
2021,San Benito,Male,Black,28,1.0
2021,San Benito,Male,Latinx,2642,0.2392322097378277
2021,San Benito,Male,White,682,0.0873239436619718
2021,San Bernard,Female,Asian/other,10720,0.2232459073234762
2021,San Bernard,Female,Black,9514,0.3331833858149647
2021,San Bernard,Female,Latinx,83148,0.2085029325983141
2021,San Bernard,Female,White,22787,0.1169340248462187
2021,San Bernard,Male,Asian/other,11670,0.1246997967855163
2021,San Bernard,Male,Black,9808,0.2823679727427598
2021,San Bernard,Male,Latinx,87056,0.2057299603779335
2021,San Bernard,Male,White,23710,0.0848082184132656
2021,San Diego,Female,Asian/other,27499,0.2352065267715254
2021,San Diego,Female,Black,7465,0.2583317279907532
2021,San Diego,Female,Latinx,74778,0.1780530780548945
2021,San Diego,Female,White,52280,0.0906238266373437
2021,San Diego,Male,Asian/other,29527,0.08684267010088
2021,San Diego,Male,Black,7797,0.2919722497522299
2021,San Diego,Male,Latinx,77802,0.1569598543978159
2021,San Diego,Male,White,55803,0.0775331074838312
2021,San Francis,Female,Asian/other,9798,0.153644982020268
2021,San Francis,Female,Black,1422,0.4043715846994535
2021,San Francis,Female,Latinx,5449,0.1489195521999479
2021,San Francis,Female,White,9127,0.0348811375249944
2021,San Francis,Male,Asian/other,10439,0.1046922508012162
2021,San Francis,Male,Black,1440,0.3693998309382925
2021,San Francis,Male,Latinx,5881,0.2211397954213346
2021,San Francis,Male,White,9394,0.0856031128404669
2021,San Joaquin,Female,Asian/other,8575,0.2467195988299206
2021,San Joaquin,Female,Black,3199,0.2509578544061303
2021,San Joaquin,Female,Latinx,24568,0.1770617323337055
