,Year,County,Gender,Race,Offense_Category,Count,Age
25762,2020,Madera,Female,Asian/other,PublicOrder,5.0,Adult
25763,2020,Madera,Female,Asian/other,Violent,7.0,Adult
25764,2020,Madera,Female,Black,Drug,1.0,Adult
25765,2020,Madera,Female,Black,Property,7.0,Adult
25766,2020,Madera,Female,Black,PublicOrder,4.0,Adult
25767,2020,Madera,Female,Black,Violent,8.0,Adult
25768,2020,Madera,Female,Latinx,Drug,9.0,Adult
25769,2020,Madera,Female,Latinx,Property,15.0,Adult
25770,2020,Madera,Female,Latinx,PublicOrder,32.0,Adult
25771,2020,Madera,Female,Latinx,Violent,51.0,Adult
25772,2020,Madera,Female,White,Drug,7.0,Adult
25773,2020,Madera,Female,White,Property,17.0,Adult
25774,2020,Madera,Female,White,PublicOrder,34.0,Adult
25775,2020,Madera,Female,White,Violent,33.0,Adult
25776,2020,Madera,Male,Asian/other,Drug,2.0,Adult
25777,2020,Madera,Male,Asian/other,Property,8.0,Adult
25778,2020,Madera,Male,Asian/other,PublicOrder,15.0,Adult
25779,2020,Madera,Male,Asian/other,Violent,11.0,Adult
25780,2020,Madera,Male,Black,Drug,6.0,Adult
25781,2020,Madera,Male,Black,Property,11.0,Adult
25782,2020,Madera,Male,Black,PublicOrder,28.0,Adult
25783,2020,Madera,Male,Black,Violent,27.0,Adult
25784,2020,Madera,Male,Latinx,Drug,71.0,Adult
25785,2020,Madera,Male,Latinx,Property,62.0,Adult
25786,2020,Madera,Male,Latinx,PublicOrder,211.0,Adult
25787,2020,Madera,Male,Latinx,Violent,253.0,Adult
25788,2020,Madera,Male,White,Drug,17.0,Adult
25789,2020,Madera,Male,White,Property,38.0,Adult
25790,2020,Madera,Male,White,PublicOrder,130.0,Adult
25791,2020,Madera,Male,White,Violent,104.0,Adult
25792,2020,Marin,Female,Asian/other,Drug,1.0,Adult
25793,2020,Marin,Female,Asian/other,Property,5.0,Adult
25794,2020,Marin,Female,Asian/other,PublicOrder,5.0,Adult
25795,2020,Marin,Female,Asian/other,Violent,10.0,Adult
25796,2020,Marin,Female,Black,Drug,0.0,Adult
25797,2020,Marin,Female,Black,Property,11.0,Adult
25798,2020,Marin,Female,Black,PublicOrder,8.0,Adult
25799,2020,Marin,Female,Black,Violent,18.0,Adult
25800,2020,Marin,Female,Latinx,Drug,9.0,Adult
25801,2020,Marin,Female,Latinx,Property,10.0,Adult
25802,2020,Marin,Female,Latinx,PublicOrder,16.0,Adult
25803,2020,Marin,Female,Latinx,Violent,15.0,Adult
25804,2020,Marin,Female,White,Drug,9.0,Adult
25805,2020,Marin,Female,White,Property,32.0,Adult
25806,2020,Marin,Female,White,PublicOrder,30.0,Adult
25807,2020,Marin,Female,White,Violent,52.0,Adult
25808,2020,Marin,Male,Asian/other,Drug,7.0,Adult
25809,2020,Marin,Male,Asian/other,Property,7.0,Adult
25810,2020,Marin,Male,Asian/other,PublicOrder,17.0,Adult
25811,2020,Marin,Male,Asian/other,Violent,13.0,Adult
25812,2020,Marin,Male,Black,Drug,21.0,Adult
25813,2020,Marin,Male,Black,Property,37.0,Adult
25814,2020,Marin,Male,Black,PublicOrder,34.0,Adult
25815,2020,Marin,Male,Black,Violent,55.0,Adult
25816,2020,Marin,Male,Latinx,Drug,24.0,Adult
25817,2020,Marin,Male,Latinx,Property,83.0,Adult
25818,2020,Marin,Male,Latinx,PublicOrder,77.0,Adult
25819,2020,Marin,Male,Latinx,Violent,129.0,Adult
25820,2020,Marin,Male,White,Drug,43.0,Adult
25821,2020,Marin,Male,White,Property,78.0,Adult
25822,2020,Marin,Male,White,PublicOrder,103.0,Adult
25823,2020,Marin,Male,White,Violent,136.0,Adult
25824,2020,Mariposa,Female,Asian/other,Drug,1.0,Adult
25825,2020,Mariposa,Female,Asian/other,Property,0.0,Adult
25826,2020,Mariposa,Female,Asian/other,PublicOrder,1.0,Adult
25827,2020,Mariposa,Female,Asian/other,Violent,1.0,Adult
25828,2020,Mariposa,Female,Black,Drug,0.0,Adult
25829,2020,Mariposa,Female,Black,Property,0.0,Adult
25830,2020,Mariposa,Female,Black,PublicOrder,2.0,Adult
25831,2020,Mariposa,Female,Black,Violent,0.0,Adult
25832,2020,Mariposa,Female,Latinx,Drug,0.0,Adult
25833,2020,Mariposa,Female,Latinx,Property,1.0,Adult
25834,2020,Mariposa,Female,Latinx,PublicOrder,5.0,Adult
25835,2020,Mariposa,Female,Latinx,Violent,0.0,Adult
25836,2020,Mariposa,Female,White,Drug,1.0,Adult
25837,2020,Mariposa,Female,White,Property,7.0,Adult
25838,2020,Mariposa,Female,White,PublicOrder,4.0,Adult
25839,2020,Mariposa,Female,White,Violent,12.0,Adult
25840,2020,Mariposa,Male,Asian/other,Drug,1.0,Adult
25841,2020,Mariposa,Male,Asian/other,Property,0.0,Adult
25842,2020,Mariposa,Male,Asian/other,PublicOrder,1.0,Adult
25843,2020,Mariposa,Male,Asian/other,Violent,6.0,Adult
25844,2020,Mariposa,Male,Black,Drug,0.0,Adult
25845,2020,Mariposa,Male,Black,Property,0.0,Adult
25846,2020,Mariposa,Male,Black,PublicOrder,0.0,Adult
25847,2020,Mariposa,Male,Black,Violent,1.0,Adult
25848,2020,Mariposa,Male,Latinx,Drug,3.0,Adult
25849,2020,Mariposa,Male,Latinx,Property,3.0,Adult
25850,2020,Mariposa,Male,Latinx,PublicOrder,11.0,Adult
25851,2020,Mariposa,Male,Latinx,Violent,2.0,Adult
25852,2020,Mariposa,Male,White,Drug,8.0,Adult
25853,2020,Mariposa,Male,White,Property,19.0,Adult
25854,2020,Mariposa,Male,White,PublicOrder,20.0,Adult
25855,2020,Mariposa,Male,White,Violent,26.0,Adult
25856,2020,Mendocino,Female,Asian/other,Drug,4.0,Adult
25857,2020,Mendocino,Female,Asian/other,Property,1.0,Adult
25858,2020,Mendocino,Female,Asian/other,PublicOrder,14.0,Adult
25859,2020,Mendocino,Female,Asian/other,Violent,15.0,Adult
25860,2020,Mendocino,Female,Black,Drug,0.0,Adult
25861,2020,Mendocino,Female,Black,Property,0.0,Adult
25862,2020,Mendocino,Female,Black,PublicOrder,0.0,Adult
25863,2020,Mendocino,Female,Black,Violent,3.0,Adult
25864,2020,Mendocino,Female,Latinx,Drug,1.0,Adult
25865,2020,Mendocino,Female,Latinx,Property,6.0,Adult
25866,2020,Mendocino,Female,Latinx,PublicOrder,5.0,Adult
25867,2020,Mendocino,Female,Latinx,Violent,16.0,Adult
25868,2020,Mendocino,Female,White,Drug,13.0,Adult
25869,2020,Mendocino,Female,White,Property,20.0,Adult
25870,2020,Mendocino,Female,White,PublicOrder,53.0,Adult
25871,2020,Mendocino,Female,White,Violent,60.0,Adult
25872,2020,Mendocino,Male,Asian/other,Drug,11.0,Adult
25873,2020,Mendocino,Male,Asian/other,Property,16.0,Adult
25874,2020,Mendocino,Male,Asian/other,PublicOrder,47.0,Adult
25875,2020,Mendocino,Male,Asian/other,Violent,29.0,Adult
25876,2020,Mendocino,Male,Black,Drug,2.0,Adult
25877,2020,Mendocino,Male,Black,Property,6.0,Adult
25878,2020,Mendocino,Male,Black,PublicOrder,5.0,Adult
25879,2020,Mendocino,Male,Black,Violent,11.0,Adult
25880,2020,Mendocino,Male,Latinx,Drug,34.0,Adult
25881,2020,Mendocino,Male,Latinx,Property,28.0,Adult
25882,2020,Mendocino,Male,Latinx,PublicOrder,68.0,Adult
25883,2020,Mendocino,Male,Latinx,Violent,56.0,Adult
25884,2020,Mendocino,Male,White,Drug,58.0,Adult
25885,2020,Mendocino,Male,White,Property,72.0,Adult
25886,2020,Mendocino,Male,White,PublicOrder,141.0,Adult
25887,2020,Mendocino,Male,White,Violent,168.0,Adult
25888,2020,Merced,Female,Asian/other,Drug,1.0,Adult
25889,2020,Merced,Female,Asian/other,Property,2.0,Adult
25890,2020,Merced,Female,Asian/other,PublicOrder,6.0,Adult
25891,2020,Merced,Female,Asian/other,Violent,5.0,Adult
25892,2020,Merced,Female,Black,Drug,2.0,Adult
25893,2020,Merced,Female,Black,Property,19.0,Adult
25894,2020,Merced,Female,Black,PublicOrder,17.0,Adult
25895,2020,Merced,Female,Black,Violent,27.0,Adult
25896,2020,Merced,Female,Latinx,Drug,9.0,Adult
25897,2020,Merced,Female,Latinx,Property,47.0,Adult
25898,2020,Merced,Female,Latinx,PublicOrder,54.0,Adult
25899,2020,Merced,Female,Latinx,Violent,112.0,Adult
25900,2020,Merced,Female,White,Drug,19.0,Adult
25901,2020,Merced,Female,White,Property,39.0,Adult
25902,2020,Merced,Female,White,PublicOrder,33.0,Adult
25903,2020,Merced,Female,White,Violent,51.0,Adult
25904,2020,Merced,Male,Asian/other,Drug,6.0,Adult
25905,2020,Merced,Male,Asian/other,Property,14.0,Adult
25906,2020,Merced,Male,Asian/other,PublicOrder,30.0,Adult
25907,2020,Merced,Male,Asian/other,Violent,30.0,Adult
25908,2020,Merced,Male,Black,Drug,13.0,Adult
25909,2020,Merced,Male,Black,Property,39.0,Adult
25910,2020,Merced,Male,Black,PublicOrder,73.0,Adult
25911,2020,Merced,Male,Black,Violent,112.0,Adult
25912,2020,Merced,Male,Latinx,Drug,66.0,Adult
25913,2020,Merced,Male,Latinx,Property,159.0,Adult
25914,2020,Merced,Male,Latinx,PublicOrder,414.0,Adult
25915,2020,Merced,Male,Latinx,Violent,468.0,Adult
25916,2020,Merced,Male,White,Drug,40.0,Adult
25917,2020,Merced,Male,White,Property,104.0,Adult
25918,2020,Merced,Male,White,PublicOrder,136.0,Adult
25919,2020,Merced,Male,White,Violent,166.0,Adult
25920,2020,Modoc,Female,Asian/other,Drug,0.0,Adult
25921,2020,Modoc,Female,Asian/other,Property,0.0,Adult
25922,2020,Modoc,Female,Asian/other,PublicOrder,4.0,Adult
25923,2020,Modoc,Female,Asian/other,Violent,1.0,Adult
25924,2020,Modoc,Female,Black,Drug,0.0,Adult
25925,2020,Modoc,Female,Black,Property,0.0,Adult
25926,2020,Modoc,Female,Black,PublicOrder,0.0,Adult
25927,2020,Modoc,Female,Black,Violent,0.0,Adult
25928,2020,Modoc,Female,Latinx,Drug,0.0,Adult
25929,2020,Modoc,Female,Latinx,Property,1.0,Adult
25930,2020,Modoc,Female,Latinx,PublicOrder,1.0,Adult
25931,2020,Modoc,Female,Latinx,Violent,2.0,Adult
25932,2020,Modoc,Female,White,Drug,1.0,Adult
25933,2020,Modoc,Female,White,Property,4.0,Adult
25934,2020,Modoc,Female,White,PublicOrder,6.0,Adult
25935,2020,Modoc,Female,White,Violent,11.0,Adult
25936,2020,Modoc,Male,Asian/other,Drug,0.0,Adult
25937,2020,Modoc,Male,Asian/other,Property,1.0,Adult
25938,2020,Modoc,Male,Asian/other,PublicOrder,9.0,Adult
25939,2020,Modoc,Male,Asian/other,Violent,7.0,Adult
25940,2020,Modoc,Male,Black,Drug,0.0,Adult
25941,2020,Modoc,Male,Black,Property,0.0,Adult
25942,2020,Modoc,Male,Black,PublicOrder,0.0,Adult
25943,2020,Modoc,Male,Black,Violent,1.0,Adult
25944,2020,Modoc,Male,Latinx,Drug,0.0,Adult
25945,2020,Modoc,Male,Latinx,Property,0.0,Adult
25946,2020,Modoc,Male,Latinx,PublicOrder,5.0,Adult
25947,2020,Modoc,Male,Latinx,Violent,2.0,Adult
25948,2020,Modoc,Male,White,Drug,4.0,Adult
25949,2020,Modoc,Male,White,Property,9.0,Adult
25950,2020,Modoc,Male,White,PublicOrder,38.0,Adult
25951,2020,Modoc,Male,White,Violent,30.0,Adult
25952,2020,Mono,Female,Asian/other,Drug,0.0,Adult
25953,2020,Mono,Female,Asian/other,Property,1.0,Adult
25954,2020,Mono,Female,Asian/other,PublicOrder,1.0,Adult
25955,2020,Mono,Female,Asian/other,Violent,0.0,Adult
25956,2020,Mono,Female,Black,Drug,0.0,Adult
25957,2020,Mono,Female,Black,Property,0.0,Adult
25958,2020,Mono,Female,Black,PublicOrder,0.0,Adult
25959,2020,Mono,Female,Black,Violent,0.0,Adult
25960,2020,Mono,Female,Latinx,Drug,1.0,Adult
25961,2020,Mono,Female,Latinx,Property,1.0,Adult
25962,2020,Mono,Female,Latinx,PublicOrder,0.0,Adult
25963,2020,Mono,Female,Latinx,Violent,0.0,Adult
25964,2020,Mono,Female,White,Drug,1.0,Adult
25965,2020,Mono,Female,White,Property,0.0,Adult
25966,2020,Mono,Female,White,PublicOrder,0.0,Adult
25967,2020,Mono,Female,White,Violent,7.0,Adult
25968,2020,Mono,Male,Asian/other,Drug,0.0,Adult
25969,2020,Mono,Male,Asian/other,Property,2.0,Adult
25970,2020,Mono,Male,Asian/other,PublicOrder,2.0,Adult
25971,2020,Mono,Male,Asian/other,Violent,6.0,Adult
25972,2020,Mono,Male,Black,Drug,0.0,Adult
25973,2020,Mono,Male,Black,Property,0.0,Adult
25974,2020,Mono,Male,Black,PublicOrder,1.0,Adult
25975,2020,Mono,Male,Black,Violent,2.0,Adult
25976,2020,Mono,Male,Latinx,Drug,1.0,Adult
25977,2020,Mono,Male,Latinx,Property,5.0,Adult
25978,2020,Mono,Male,Latinx,PublicOrder,6.0,Adult
25979,2020,Mono,Male,Latinx,Violent,15.0,Adult
25980,2020,Mono,Male,White,Drug,3.0,Adult
25981,2020,Mono,Male,White,Property,6.0,Adult
25982,2020,Mono,Male,White,PublicOrder,4.0,Adult
25983,2020,Mono,Male,White,Violent,23.0,Adult
25984,2020,Monterey,Female,Asian/other,Drug,1.0,Adult
25985,2020,Monterey,Female,Asian/other,Property,5.0,Adult
25986,2020,Monterey,Female,Asian/other,PublicOrder,5.0,Adult
25987,2020,Monterey,Female,Asian/other,Violent,5.0,Adult
25988,2020,Monterey,Female,Black,Drug,3.0,Adult
25989,2020,Monterey,Female,Black,Property,10.0,Adult
25990,2020,Monterey,Female,Black,PublicOrder,9.0,Adult
25991,2020,Monterey,Female,Black,Violent,15.0,Adult
25992,2020,Monterey,Female,Latinx,Drug,20.0,Adult
25993,2020,Monterey,Female,Latinx,Property,65.0,Adult
25994,2020,Monterey,Female,Latinx,PublicOrder,51.0,Adult
25995,2020,Monterey,Female,Latinx,Violent,106.0,Adult
25996,2020,Monterey,Female,White,Drug,21.0,Adult
25997,2020,Monterey,Female,White,Property,46.0,Adult
25998,2020,Monterey,Female,White,PublicOrder,39.0,Adult
25999,2020,Monterey,Female,White,Violent,53.0,Adult
26000,2020,Monterey,Male,Asian/other,Drug,6.0,Adult
26001,2020,Monterey,Male,Asian/other,Property,10.0,Adult
26002,2020,Monterey,Male,Asian/other,PublicOrder,18.0,Adult
26003,2020,Monterey,Male,Asian/other,Violent,24.0,Adult
26004,2020,Monterey,Male,Black,Drug,24.0,Adult
26005,2020,Monterey,Male,Black,Property,23.0,Adult
26006,2020,Monterey,Male,Black,PublicOrder,51.0,Adult
26007,2020,Monterey,Male,Black,Violent,70.0,Adult
26008,2020,Monterey,Male,Latinx,Drug,130.0,Adult
26009,2020,Monterey,Male,Latinx,Property,249.0,Adult
26010,2020,Monterey,Male,Latinx,PublicOrder,455.0,Adult
26011,2020,Monterey,Male,Latinx,Violent,613.0,Adult
26012,2020,Monterey,Male,White,Drug,45.0,Adult
26013,2020,Monterey,Male,White,Property,123.0,Adult
26014,2020,Monterey,Male,White,PublicOrder,112.0,Adult
26015,2020,Monterey,Male,White,Violent,171.0,Adult
26016,2020,Napa,Female,Asian/other,Drug,0.0,Adult
26017,2020,Napa,Female,Asian/other,Property,4.0,Adult
26018,2020,Napa,Female,Asian/other,PublicOrder,7.0,Adult
26019,2020,Napa,Female,Asian/other,Violent,5.0,Adult
26020,2020,Napa,Female,Black,Drug,1.0,Adult
26021,2020,Napa,Female,Black,Property,12.0,Adult
26022,2020,Napa,Female,Black,PublicOrder,15.0,Adult
26023,2020,Napa,Female,Black,Violent,6.0,Adult
26024,2020,Napa,Female,Latinx,Drug,1.0,Adult
26025,2020,Napa,Female,Latinx,Property,16.0,Adult
26026,2020,Napa,Female,Latinx,PublicOrder,21.0,Adult
26027,2020,Napa,Female,Latinx,Violent,30.0,Adult
26028,2020,Napa,Female,White,Drug,5.0,Adult
26029,2020,Napa,Female,White,Property,30.0,Adult
26030,2020,Napa,Female,White,PublicOrder,50.0,Adult
26031,2020,Napa,Female,White,Violent,36.0,Adult
26032,2020,Napa,Male,Asian/other,Drug,2.0,Adult
26033,2020,Napa,Male,Asian/other,Property,8.0,Adult
26034,2020,Napa,Male,Asian/other,PublicOrder,12.0,Adult
26035,2020,Napa,Male,Asian/other,Violent,22.0,Adult
26036,2020,Napa,Male,Black,Drug,6.0,Adult
26037,2020,Napa,Male,Black,Property,24.0,Adult
26038,2020,Napa,Male,Black,PublicOrder,59.0,Adult
26039,2020,Napa,Male,Black,Violent,35.0,Adult
26040,2020,Napa,Male,Latinx,Drug,20.0,Adult
26041,2020,Napa,Male,Latinx,Property,42.0,Adult
26042,2020,Napa,Male,Latinx,PublicOrder,140.0,Adult
26043,2020,Napa,Male,Latinx,Violent,102.0,Adult
26044,2020,Napa,Male,White,Drug,19.0,Adult
26045,2020,Napa,Male,White,Property,63.0,Adult
26046,2020,Napa,Male,White,PublicOrder,140.0,Adult
26047,2020,Napa,Male,White,Violent,101.0,Adult
26048,2020,Nevada,Female,Asian/other,Drug,1.0,Adult
26049,2020,Nevada,Female,Asian/other,Property,2.0,Adult
26050,2020,Nevada,Female,Asian/other,PublicOrder,2.0,Adult
26051,2020,Nevada,Female,Asian/other,Violent,2.0,Adult
26052,2020,Nevada,Female,Black,Drug,0.0,Adult
26053,2020,Nevada,Female,Black,Property,0.0,Adult
26054,2020,Nevada,Female,Black,PublicOrder,0.0,Adult
26055,2020,Nevada,Female,Black,Violent,2.0,Adult
26056,2020,Nevada,Female,Latinx,Drug,2.0,Adult
26057,2020,Nevada,Female,Latinx,Property,1.0,Adult
26058,2020,Nevada,Female,Latinx,PublicOrder,0.0,Adult
26059,2020,Nevada,Female,Latinx,Violent,1.0,Adult
26060,2020,Nevada,Female,White,Drug,10.0,Adult
26061,2020,Nevada,Female,White,Property,18.0,Adult
26062,2020,Nevada,Female,White,PublicOrder,33.0,Adult
26063,2020,Nevada,Female,White,Violent,28.0,Adult
26064,2020,Nevada,Male,Asian/other,Drug,0.0,Adult
26065,2020,Nevada,Male,Asian/other,Property,1.0,Adult
26066,2020,Nevada,Male,Asian/other,PublicOrder,2.0,Adult
26067,2020,Nevada,Male,Asian/other,Violent,1.0,Adult
26068,2020,Nevada,Male,Black,Drug,2.0,Adult
26069,2020,Nevada,Male,Black,Property,1.0,Adult
26070,2020,Nevada,Male,Black,PublicOrder,4.0,Adult
26071,2020,Nevada,Male,Black,Violent,6.0,Adult
26072,2020,Nevada,Male,Latinx,Drug,1.0,Adult
26073,2020,Nevada,Male,Latinx,Property,6.0,Adult
26074,2020,Nevada,Male,Latinx,PublicOrder,4.0,Adult
26075,2020,Nevada,Male,Latinx,Violent,21.0,Adult
26076,2020,Nevada,Male,White,Drug,22.0,Adult
26077,2020,Nevada,Male,White,Property,60.0,Adult
26078,2020,Nevada,Male,White,PublicOrder,116.0,Adult
26079,2020,Nevada,Male,White,Violent,116.0,Adult
26080,2020,Orange,Female,Asian/other,Drug,36.0,Adult
26081,2020,Orange,Female,Asian/other,Property,66.0,Adult
26082,2020,Orange,Female,Asian/other,PublicOrder,31.0,Adult
26083,2020,Orange,Female,Asian/other,Violent,150.0,Adult
26084,2020,Orange,Female,Black,Drug,7.0,Adult
26085,2020,Orange,Female,Black,Property,75.0,Adult
26086,2020,Orange,Female,Black,PublicOrder,33.0,Adult
26087,2020,Orange,Female,Black,Violent,78.0,Adult
26088,2020,Orange,Female,Latinx,Drug,129.0,Adult
26089,2020,Orange,Female,Latinx,Property,416.0,Adult
26090,2020,Orange,Female,Latinx,PublicOrder,210.0,Adult
26091,2020,Orange,Female,Latinx,Violent,492.0,Adult
26092,2020,Orange,Female,White,Drug,172.0,Adult
26093,2020,Orange,Female,White,Property,396.0,Adult
26094,2020,Orange,Female,White,PublicOrder,270.0,Adult
26095,2020,Orange,Female,White,Violent,428.0,Adult
26096,2020,Orange,Male,Asian/other,Drug,155.0,Adult
26097,2020,Orange,Male,Asian/other,Property,291.0,Adult
26098,2020,Orange,Male,Asian/other,PublicOrder,244.0,Adult
26099,2020,Orange,Male,Asian/other,Violent,455.0,Adult
26100,2020,Orange,Male,Black,Drug,70.0,Adult
26101,2020,Orange,Male,Black,Property,232.0,Adult
26102,2020,Orange,Male,Black,PublicOrder,190.0,Adult
26103,2020,Orange,Male,Black,Violent,450.0,Adult
26104,2020,Orange,Male,Latinx,Drug,599.0,Adult
26105,2020,Orange,Male,Latinx,Property,1745.0,Adult
26106,2020,Orange,Male,Latinx,PublicOrder,1496.0,Adult
26107,2020,Orange,Male,Latinx,Violent,2209.0,Adult
26108,2020,Orange,Male,White,Drug,674.0,Adult
26109,2020,Orange,Male,White,Property,1107.0,Adult
26110,2020,Orange,Male,White,PublicOrder,951.0,Adult
26111,2020,Orange,Male,White,Violent,1394.0,Adult
26112,2020,Placer,Female,Asian/other,Drug,6.0,Adult
26113,2020,Placer,Female,Asian/other,Property,4.0,Adult
26114,2020,Placer,Female,Asian/other,PublicOrder,5.0,Adult
26115,2020,Placer,Female,Asian/other,Violent,12.0,Adult
26116,2020,Placer,Female,Black,Drug,3.0,Adult
26117,2020,Placer,Female,Black,Property,32.0,Adult
26118,2020,Placer,Female,Black,PublicOrder,20.0,Adult
26119,2020,Placer,Female,Black,Violent,26.0,Adult
26120,2020,Placer,Female,Latinx,Drug,13.0,Adult
26121,2020,Placer,Female,Latinx,Property,19.0,Adult
26122,2020,Placer,Female,Latinx,PublicOrder,18.0,Adult
26123,2020,Placer,Female,Latinx,Violent,18.0,Adult
26124,2020,Placer,Female,White,Drug,75.0,Adult
26125,2020,Placer,Female,White,Property,97.0,Adult
26126,2020,Placer,Female,White,PublicOrder,122.0,Adult
26127,2020,Placer,Female,White,Violent,139.0,Adult
26128,2020,Placer,Male,Asian/other,Drug,26.0,Adult
26129,2020,Placer,Male,Asian/other,Property,27.0,Adult
26130,2020,Placer,Male,Asian/other,PublicOrder,36.0,Adult
26131,2020,Placer,Male,Asian/other,Violent,25.0,Adult
26132,2020,Placer,Male,Black,Drug,29.0,Adult
26133,2020,Placer,Male,Black,Property,40.0,Adult
26134,2020,Placer,Male,Black,PublicOrder,75.0,Adult
26135,2020,Placer,Male,Black,Violent,83.0,Adult
26136,2020,Placer,Male,Latinx,Drug,59.0,Adult
26137,2020,Placer,Male,Latinx,Property,55.0,Adult
26138,2020,Placer,Male,Latinx,PublicOrder,83.0,Adult
26139,2020,Placer,Male,Latinx,Violent,80.0,Adult
26140,2020,Placer,Male,White,Drug,259.0,Adult
26141,2020,Placer,Male,White,Property,244.0,Adult
26142,2020,Placer,Male,White,PublicOrder,383.0,Adult
26143,2020,Placer,Male,White,Violent,369.0,Adult
26144,2020,Plumas,Female,Asian/other,Drug,2.0,Adult
26145,2020,Plumas,Female,Asian/other,Property,1.0,Adult
26146,2020,Plumas,Female,Asian/other,PublicOrder,1.0,Adult
26147,2020,Plumas,Female,Asian/other,Violent,0.0,Adult
26148,2020,Plumas,Female,Black,Drug,0.0,Adult
26149,2020,Plumas,Female,Black,Property,0.0,Adult
26150,2020,Plumas,Female,Black,PublicOrder,0.0,Adult
26151,2020,Plumas,Female,Black,Violent,1.0,Adult
26152,2020,Plumas,Female,Latinx,Drug,0.0,Adult
26153,2020,Plumas,Female,Latinx,Property,0.0,Adult
26154,2020,Plumas,Female,Latinx,PublicOrder,0.0,Adult
26155,2020,Plumas,Female,Latinx,Violent,1.0,Adult
26156,2020,Plumas,Female,White,Drug,5.0,Adult
26157,2020,Plumas,Female,White,Property,3.0,Adult
26158,2020,Plumas,Female,White,PublicOrder,6.0,Adult
26159,2020,Plumas,Female,White,Violent,10.0,Adult
26160,2020,Plumas,Male,Asian/other,Drug,3.0,Adult
26161,2020,Plumas,Male,Asian/other,Property,1.0,Adult
26162,2020,Plumas,Male,Asian/other,PublicOrder,1.0,Adult
26163,2020,Plumas,Male,Asian/other,Violent,7.0,Adult
26164,2020,Plumas,Male,Black,Drug,0.0,Adult
26165,2020,Plumas,Male,Black,Property,0.0,Adult
26166,2020,Plumas,Male,Black,PublicOrder,1.0,Adult
26167,2020,Plumas,Male,Black,Violent,2.0,Adult
26168,2020,Plumas,Male,Latinx,Drug,0.0,Adult
26169,2020,Plumas,Male,Latinx,Property,0.0,Adult
26170,2020,Plumas,Male,Latinx,PublicOrder,0.0,Adult
26171,2020,Plumas,Male,Latinx,Violent,5.0,Adult
26172,2020,Plumas,Male,White,Drug,6.0,Adult
26173,2020,Plumas,Male,White,Property,8.0,Adult
26174,2020,Plumas,Male,White,PublicOrder,22.0,Adult
26175,2020,Plumas,Male,White,Violent,35.0,Adult
26176,2020,Riverside,Female,Asian/other,Drug,17.0,Adult
26177,2020,Riverside,Female,Asian/other,Property,21.0,Adult
26178,2020,Riverside,Female,Asian/other,PublicOrder,21.0,Adult
26179,2020,Riverside,Female,Asian/other,Violent,45.0,Adult
26180,2020,Riverside,Female,Black,Drug,10.0,Adult
26181,2020,Riverside,Female,Black,Property,87.0,Adult
26182,2020,Riverside,Female,Black,PublicOrder,79.0,Adult
26183,2020,Riverside,Female,Black,Violent,204.0,Adult
26184,2020,Riverside,Female,Latinx,Drug,112.0,Adult
26185,2020,Riverside,Female,Latinx,Property,251.0,Adult
26186,2020,Riverside,Female,Latinx,PublicOrder,244.0,Adult
26187,2020,Riverside,Female,Latinx,Violent,495.0,Adult
26188,2020,Riverside,Female,White,Drug,125.0,Adult
26189,2020,Riverside,Female,White,Property,236.0,Adult
26190,2020,Riverside,Female,White,PublicOrder,193.0,Adult
26191,2020,Riverside,Female,White,Violent,343.0,Adult
26192,2020,Riverside,Male,Asian/other,Drug,92.0,Adult
26193,2020,Riverside,Male,Asian/other,Property,113.0,Adult
26194,2020,Riverside,Male,Asian/other,PublicOrder,76.0,Adult
26195,2020,Riverside,Male,Asian/other,Violent,143.0,Adult
26196,2020,Riverside,Male,Black,Drug,135.0,Adult
26197,2020,Riverside,Male,Black,Property,305.0,Adult
26198,2020,Riverside,Male,Black,PublicOrder,553.0,Adult
26199,2020,Riverside,Male,Black,Violent,772.0,Adult
26200,2020,Riverside,Male,Latinx,Drug,679.0,Adult
26201,2020,Riverside,Male,Latinx,Property,1284.0,Adult
26202,2020,Riverside,Male,Latinx,PublicOrder,1653.0,Adult
26203,2020,Riverside,Male,Latinx,Violent,2182.0,Adult
26204,2020,Riverside,Male,White,Drug,480.0,Adult
26205,2020,Riverside,Male,White,Property,768.0,Adult
26206,2020,Riverside,Male,White,PublicOrder,869.0,Adult
26207,2020,Riverside,Male,White,Violent,1040.0,Adult
26208,2020,Sacramento,Female,Asian/other,Drug,23.0,Adult
26209,2020,Sacramento,Female,Asian/other,Property,31.0,Adult
26210,2020,Sacramento,Female,Asian/other,PublicOrder,31.0,Adult
26211,2020,Sacramento,Female,Asian/other,Violent,95.0,Adult
26212,2020,Sacramento,Female,Black,Drug,37.0,Adult
26213,2020,Sacramento,Female,Black,Property,182.0,Adult
26214,2020,Sacramento,Female,Black,PublicOrder,137.0,Adult
26215,2020,Sacramento,Female,Black,Violent,415.0,Adult
26216,2020,Sacramento,Female,Latinx,Drug,17.0,Adult
26217,2020,Sacramento,Female,Latinx,Property,102.0,Adult
26218,2020,Sacramento,Female,Latinx,PublicOrder,77.0,Adult
26219,2020,Sacramento,Female,Latinx,Violent,194.0,Adult
26220,2020,Sacramento,Female,White,Drug,74.0,Adult
26221,2020,Sacramento,Female,White,Property,313.0,Adult
26222,2020,Sacramento,Female,White,PublicOrder,227.0,Adult
26223,2020,Sacramento,Female,White,Violent,363.0,Adult
