Status,Year,County,Sex,Race,OffenseCat,Imprisonments,Arrests,Population18-69,CostPerInmate
Adult prisoners,2023,San Mateo,Male,Latinx,Property,0.0,266,61512,131822
Adult prisoners,2023,Santa Barbara,Male,Latinx,Property,0.0,311,70832,131822
Adult prisoners,2023,Santa Clara,Male,Latinx,Property,0.0,"1,001",161170,131822
Adult prisoners,2023,Santa Cruz,Male,Latinx,Property,0.0,98,31079,131822
Adult prisoners,2023,Shasta,Male,Latinx,Property,0.0,13,6683,131822
Adult prisoners,2023,Sierra,Male,Latinx,Property,0.0,0,111,131822
Adult prisoners,2023,Siskiyou,Male,Latinx,Property,0.0,0,2004,131822
Adult prisoners,2023,Solano,Male,Latinx,Property,0.0,122,43212,131822
Adult prisoners,2023,Sonoma,Male,Latinx,Property,0.0,199,48123,131822
Adult prisoners,2023,Stanislaus,Male,Latinx,Property,0.0,311,88052,131822
Adult prisoners,2023,Sutter,Male,Latinx,Property,0.0,30,10733,131822
Adult prisoners,2023,Tehama,Male,Latinx,Property,0.0,10,5722,131822
Adult prisoners,2023,Trinity,Male,Latinx,Property,0.0,0,450,131822
Adult prisoners,2023,Tulare,Male,Latinx,Property,0.0,342,101789,131822
Adult prisoners,2023,Tuolumne,Male,Latinx,Property,0.0,3,3039,131822
Adult prisoners,2023,Ventura,Male,Latinx,Property,0.0,473,122543,131822
Adult prisoners,2023,Yolo,Male,Latinx,Property,0.0,42,25094,131822
Adult prisoners,2023,Yuba,Male,Latinx,Property,0.0,19,8155,131822
Adult prisoners,2023,Unknown,Male,Latinx,Property,0.0,0,0,131822
Adult prisoners,2023,Alameda,Male,Latinx,PublicOrder,0.0,444,129150,131822
Adult prisoners,2023,Alpine,Male,Latinx,PublicOrder,0.0,0,53,131822
Adult prisoners,2023,Amador,Male,Latinx,PublicOrder,0.0,16,3016,131822
Adult prisoners,2023,Butte,Male,Latinx,PublicOrder,0.0,61,13690,131822
Adult prisoners,2023,Calaveras,Male,Latinx,PublicOrder,0.0,9,2185,131822
Adult prisoners,2023,Colusa,Male,Latinx,PublicOrder,0.0,8,4566,131822
Adult prisoners,2023,Contra Costa,Male,Latinx,PublicOrder,0.0,343,105155,131822
Adult prisoners,2023,Del Norte,Male,Latinx,PublicOrder,0.0,6,2618,131822
Adult prisoners,2023,El Dorado,Male,Latinx,PublicOrder,0.0,35,8764,131822
Adult prisoners,2023,Fresno,Male,Latinx,PublicOrder,0.0,"2,047",180152,131822
Adult prisoners,2023,Glenn,Male,Latinx,PublicOrder,0.0,14,4259,131822
Adult prisoners,2023,Humboldt,Male,Latinx,PublicOrder,0.0,28,5950,131822
Adult prisoners,2023,Imperial,Male,Latinx,PublicOrder,0.0,121,44072,131822
Adult prisoners,2023,Inyo,Male,Latinx,PublicOrder,0.0,10,1572,131822
Adult prisoners,2023,Kern,Male,Latinx,PublicOrder,0.0,982,170024,131822
Adult prisoners,2023,Kings,Male,Latinx,PublicOrder,0.0,230,30546,131822
Adult prisoners,2023,Lake,Male,Latinx,PublicOrder,0.0,48,5278,131822
Adult prisoners,2023,Lassen,Male,Latinx,PublicOrder,0.0,8,3810,131822
Adult prisoners,2023,Los Angeles,Male,Latinx,PublicOrder,0.0,"7,857",1629022,131822
Adult prisoners,2023,Madera,Male,Latinx,PublicOrder,0.0,233,30157,131822
Adult prisoners,2023,Marin,Male,Latinx,PublicOrder,0.0,105,15918,131822
Adult prisoners,2023,Mariposa,Male,Latinx,PublicOrder,0.0,1,774,131822
Adult prisoners,2023,Mendocino,Male,Latinx,PublicOrder,0.0,32,8450,131822
Adult prisoners,2023,Merced,Male,Latinx,PublicOrder,0.0,354,59578,131822
Adult prisoners,2023,Modoc,Male,Latinx,PublicOrder,0.0,7,512,131822
Adult prisoners,2023,Mono,Male,Latinx,PublicOrder,0.0,7,1231,131822
Adult prisoners,2023,Monterey,Male,Latinx,PublicOrder,0.0,247,87422,131822
Adult prisoners,2023,Napa,Male,Latinx,PublicOrder,0.0,69,17303,131822
Adult prisoners,2023,Nevada,Male,Latinx,PublicOrder,0.0,8,3439,131822
Adult prisoners,2023,Orange,Male,Latinx,PublicOrder,0.0,"2,106",369182,131822
Adult prisoners,2023,Placer,Male,Latinx,PublicOrder,0.0,60,20945,131822
Adult prisoners,2023,Plumas,Male,Latinx,PublicOrder,0.0,3,675,131822
Adult prisoners,2023,Riverside,Male,Latinx,PublicOrder,0.0,"1,767",429057,131822
Adult prisoners,2023,Sacramento,Male,Latinx,PublicOrder,0.0,435,127771,131822
Adult prisoners,2023,San Benito,Male,Latinx,PublicOrder,0.0,77,13965,131822
Adult prisoners,2023,San Bernardino,Male,Latinx,PublicOrder,0.0,"1,745",406688,131822
Adult prisoners,2023,San Diego,Male,Latinx,PublicOrder,0.0,"2,116",376813,131822
Adult prisoners,2023,San Francisco,Male,Latinx,PublicOrder,0.0,213,50571,131822
Adult prisoners,2023,San Joaquin,Male,Latinx,PublicOrder,0.0,572,112841,131822
Adult prisoners,2023,San Luis Obispo,Male,Latinx,PublicOrder,0.0,100,24318,131822
Adult prisoners,2023,San Mateo,Male,Latinx,PublicOrder,0.0,318,61512,131822
Adult prisoners,2023,Santa Barbara,Male,Latinx,PublicOrder,0.0,383,70832,131822
Adult prisoners,2023,Santa Clara,Male,Latinx,PublicOrder,0.0,"1,061",161170,131822
Adult prisoners,2023,Santa Cruz,Male,Latinx,PublicOrder,0.0,268,31079,131822
Adult prisoners,2023,Shasta,Male,Latinx,PublicOrder,0.0,36,6683,131822
Adult prisoners,2023,Sierra,Male,Latinx,PublicOrder,0.0,0,111,131822
Adult prisoners,2023,Siskiyou,Male,Latinx,PublicOrder,0.0,17,2004,131822
Adult prisoners,2023,Solano,Male,Latinx,PublicOrder,0.0,238,43212,131822
Adult prisoners,2023,Sonoma,Male,Latinx,PublicOrder,0.0,378,48123,131822
Adult prisoners,2023,Stanislaus,Male,Latinx,PublicOrder,0.0,641,88052,131822
Adult prisoners,2023,Sutter,Male,Latinx,PublicOrder,0.0,120,10733,131822
Adult prisoners,2023,Tehama,Male,Latinx,PublicOrder,0.0,28,5722,131822
Adult prisoners,2023,Trinity,Male,Latinx,PublicOrder,0.0,0,450,131822
Adult prisoners,2023,Tulare,Male,Latinx,PublicOrder,0.0,473,101789,131822
Adult prisoners,2023,Tuolumne,Male,Latinx,PublicOrder,0.0,25,3039,131822
Adult prisoners,2023,Ventura,Male,Latinx,PublicOrder,0.0,904,122543,131822
Adult prisoners,2023,Yolo,Male,Latinx,PublicOrder,0.0,135,25094,131822
Adult prisoners,2023,Yuba,Male,Latinx,PublicOrder,0.0,45,8155,131822
Adult prisoners,2023,Unknown,Male,Latinx,PublicOrder,0.0,0,0,131822
Adult prisoners,2023,Alameda,Male,Latinx,Violent,0.0,807,129150,131822
Adult prisoners,2023,Alpine,Male,Latinx,Violent,0.0,0,53,131822
Adult prisoners,2023,Amador,Male,Latinx,Violent,0.0,2,3016,131822
Adult prisoners,2023,Butte,Male,Latinx,Violent,0.0,90,13690,131822
Adult prisoners,2023,Calaveras,Male,Latinx,Violent,0.0,8,2185,131822
Adult prisoners,2023,Colusa,Male,Latinx,Violent,0.0,12,4566,131822
Adult prisoners,2023,Contra Costa,Male,Latinx,Violent,0.0,370,105155,131822
Adult prisoners,2023,Del Norte,Male,Latinx,Violent,0.0,14,2618,131822
Adult prisoners,2023,El Dorado,Male,Latinx,Violent,0.0,54,8764,131822
Adult prisoners,2023,Fresno,Male,Latinx,Violent,0.0,"1,831",180152,131822
Adult prisoners,2023,Glenn,Male,Latinx,Violent,0.0,8,4259,131822
Adult prisoners,2023,Humboldt,Male,Latinx,Violent,0.0,45,5950,131822
Adult prisoners,2023,Imperial,Male,Latinx,Violent,0.0,194,44072,131822
Adult prisoners,2023,Inyo,Male,Latinx,Violent,0.0,13,1572,131822
Adult prisoners,2023,Kern,Male,Latinx,Violent,0.0,954,170024,131822
Adult prisoners,2023,Kings,Male,Latinx,Violent,0.0,243,30546,131822
Adult prisoners,2023,Lake,Male,Latinx,Violent,0.0,33,5278,131822
Adult prisoners,2023,Lassen,Male,Latinx,Violent,0.0,7,3810,131822
Adult prisoners,2023,Los Angeles,Male,Latinx,Violent,0.0,"10,709",1629022,131822
Adult prisoners,2023,Madera,Male,Latinx,Violent,0.0,248,30157,131822
Adult prisoners,2023,Marin,Male,Latinx,Violent,0.0,158,15918,131822
Adult prisoners,2023,Mariposa,Male,Latinx,Violent,0.0,4,774,131822
Adult prisoners,2023,Mendocino,Male,Latinx,Violent,0.0,48,8450,131822
Adult prisoners,2023,Merced,Male,Latinx,Violent,0.0,510,59578,131822
Adult prisoners,2023,Modoc,Male,Latinx,Violent,0.0,4,512,131822
Adult prisoners,2023,Mono,Male,Latinx,Violent,0.0,13,1231,131822
Adult prisoners,2023,Monterey,Male,Latinx,Violent,0.0,507,87422,131822
Adult prisoners,2023,Napa,Male,Latinx,Violent,0.0,83,17303,131822
Adult prisoners,2023,Nevada,Male,Latinx,Violent,0.0,13,3439,131822
Adult prisoners,2023,Orange,Male,Latinx,Violent,0.0,"2,039",369182,131822
Adult prisoners,2023,Placer,Male,Latinx,Violent,0.0,83,20945,131822
Adult prisoners,2023,Plumas,Male,Latinx,Violent,0.0,1,675,131822
Adult prisoners,2023,Riverside,Male,Latinx,Violent,0.0,"2,151",429057,131822
Adult prisoners,2023,Sacramento,Male,Latinx,Violent,0.0,600,127771,131822
Adult prisoners,2023,San Benito,Male,Latinx,Violent,0.0,61,13965,131822
Adult prisoners,2023,San Bernardino,Male,Latinx,Violent,0.0,"2,561",406688,131822
