Year,County,Gender,Race,Offense_Category,Count,Age
2022,Orange,Male,Latinx,Property,1400.0,Adult
2022,Orange,Male,Latinx,PublicOrder,1484.0,Adult
2022,Orange,Male,Latinx,Violent,1658.0,Adult
2022,Orange,Male,White,Drug,578.0,Adult
2022,Orange,Male,White,Property,1022.0,Adult
2022,Orange,Male,White,PublicOrder,1117.0,Adult
2022,Orange,Male,White,Violent,1295.0,Adult
2022,Placer,Female,Asian/other,Drug,3.0,Adult
2022,Placer,Female,Asian/other,Property,19.0,Adult
2022,Placer,Female,Asian/other,PublicOrder,20.0,Adult
2022,Placer,Female,Asian/other,Violent,14.0,Adult
2022,Placer,Female,Black,Drug,1.0,Adult
2022,Placer,Female,Black,Property,42.0,Adult
2022,Placer,Female,Black,PublicOrder,22.0,Adult
2022,Placer,Female,Black,Violent,11.0,Adult
2022,Placer,Female,Latinx,Drug,3.0,Adult
2022,Placer,Female,Latinx,Property,17.0,Adult
2022,Placer,Female,Latinx,PublicOrder,12.0,Adult
2022,Placer,Female,Latinx,Violent,19.0,Adult
2022,Placer,Female,White,Drug,37.0,Adult
2022,Placer,Female,White,Property,122.0,Adult
2022,Placer,Female,White,PublicOrder,148.0,Adult
2022,Placer,Female,White,Violent,125.0,Adult
2022,Placer,Male,Asian/other,Drug,20.0,Adult
2022,Placer,Male,Asian/other,Property,47.0,Adult
2022,Placer,Male,Asian/other,PublicOrder,72.0,Adult
2022,Placer,Male,Asian/other,Violent,54.0,Adult
2022,Placer,Male,Black,Drug,12.0,Adult
2022,Placer,Male,Black,Property,54.0,Adult
2022,Placer,Male,Black,PublicOrder,80.0,Adult
2022,Placer,Male,Black,Violent,83.0,Adult
2022,Placer,Male,Latinx,Drug,36.0,Adult
2022,Placer,Male,Latinx,Property,75.0,Adult
2022,Placer,Male,Latinx,PublicOrder,58.0,Adult
2022,Placer,Male,Latinx,Violent,88.0,Adult
2022,Placer,Male,White,Drug,121.0,Adult
2022,Placer,Male,White,Property,261.0,Adult
2022,Placer,Male,White,PublicOrder,448.0,Adult
2022,Placer,Male,White,Violent,369.0,Adult
2022,Plumas,Female,Asian/other,Drug,0.0,Adult
2022,Plumas,Female,Asian/other,Property,0.0,Adult
2022,Plumas,Female,Asian/other,PublicOrder,0.0,Adult
2022,Plumas,Female,Asian/other,Violent,0.0,Adult
2022,Plumas,Female,Black,Drug,0.0,Adult
2022,Plumas,Female,Black,Property,0.0,Adult
2022,Plumas,Female,Black,PublicOrder,0.0,Adult
2022,Plumas,Female,Black,Violent,0.0,Adult
2022,Plumas,Female,Latinx,Drug,0.0,Adult
2022,Plumas,Female,Latinx,Property,0.0,Adult
2022,Plumas,Female,Latinx,PublicOrder,0.0,Adult
2022,Plumas,Female,Latinx,Violent,1.0,Adult
2022,Plumas,Female,White,Drug,3.0,Adult
2022,Plumas,Female,White,Property,4.0,Adult
2022,Plumas,Female,White,PublicOrder,5.0,Adult
2022,Plumas,Female,White,Violent,13.0,Adult
2022,Plumas,Male,Asian/other,Drug,5.0,Adult
2022,Plumas,Male,Asian/other,Property,2.0,Adult
2022,Plumas,Male,Asian/other,PublicOrder,3.0,Adult
2022,Plumas,Male,Asian/other,Violent,3.0,Adult
2022,Plumas,Male,Black,Drug,1.0,Adult
2022,Plumas,Male,Black,Property,0.0,Adult
2022,Plumas,Male,Black,PublicOrder,0.0,Adult
2022,Plumas,Male,Black,Violent,2.0,Adult
2022,Plumas,Male,Latinx,Drug,1.0,Adult
2022,Plumas,Male,Latinx,Property,1.0,Adult
2022,Plumas,Male,Latinx,PublicOrder,2.0,Adult
2022,Plumas,Male,Latinx,Violent,6.0,Adult
2022,Plumas,Male,White,Drug,11.0,Adult
2022,Plumas,Male,White,Property,13.0,Adult
2022,Plumas,Male,White,PublicOrder,25.0,Adult
2022,Plumas,Male,White,Violent,37.0,Adult
2022,Riverside,Female,Asian/other,Drug,7.0,Adult
2022,Riverside,Female,Asian/other,Property,17.0,Adult
2022,Riverside,Female,Asian/other,PublicOrder,29.0,Adult
2022,Riverside,Female,Asian/other,Violent,52.0,Adult
2022,Riverside,Female,Black,Drug,10.0,Adult
2022,Riverside,Female,Black,Property,93.0,Adult
2022,Riverside,Female,Black,PublicOrder,112.0,Adult
2022,Riverside,Female,Black,Violent,187.0,Adult
2022,Riverside,Female,Latinx,Drug,68.0,Adult
2022,Riverside,Female,Latinx,Property,283.0,Adult
2022,Riverside,Female,Latinx,PublicOrder,305.0,Adult
2022,Riverside,Female,Latinx,Violent,575.0,Adult
2022,Riverside,Female,White,Drug,71.0,Adult
2022,Riverside,Female,White,Property,278.0,Adult
2022,Riverside,Female,White,PublicOrder,263.0,Adult
2022,Riverside,Female,White,Violent,335.0,Adult
2022,Riverside,Male,Asian/other,Drug,26.0,Adult
2022,Riverside,Male,Asian/other,Property,75.0,Adult
2022,Riverside,Male,Asian/other,PublicOrder,108.0,Adult
2022,Riverside,Male,Asian/other,Violent,149.0,Adult
2022,Riverside,Male,Black,Drug,104.0,Adult
2022,Riverside,Male,Black,Property,323.0,Adult
2022,Riverside,Male,Black,PublicOrder,801.0,Adult
2022,Riverside,Male,Black,Violent,741.0,Adult
2022,Riverside,Male,Latinx,Drug,630.0,Adult
2022,Riverside,Male,Latinx,Property,1273.0,Adult
2022,Riverside,Male,Latinx,PublicOrder,2006.0,Adult
2022,Riverside,Male,Latinx,Violent,2105.0,Adult
2022,Riverside,Male,White,Drug,298.0,Adult
2022,Riverside,Male,White,Property,763.0,Adult
2022,Riverside,Male,White,PublicOrder,1126.0,Adult
2022,Riverside,Male,White,Violent,895.0,Adult
2022,Sacramento,Female,Asian/other,Drug,9.0,Adult
2022,Sacramento,Female,Asian/other,Property,40.0,Adult
2022,Sacramento,Female,Asian/other,PublicOrder,53.0,Adult
2022,Sacramento,Female,Asian/other,Violent,124.0,Adult
2022,Sacramento,Female,Black,Drug,22.0,Adult
2022,Sacramento,Female,Black,Property,257.0,Adult
2022,Sacramento,Female,Black,PublicOrder,231.0,Adult
2022,Sacramento,Female,Black,Violent,557.0,Adult
2022,Sacramento,Female,Latinx,Drug,19.0,Adult
2022,Sacramento,Female,Latinx,Property,115.0,Adult
2022,Sacramento,Female,Latinx,PublicOrder,115.0,Adult
2022,Sacramento,Female,Latinx,Violent,279.0,Adult
2022,Sacramento,Female,White,Drug,57.0,Adult
2022,Sacramento,Female,White,Property,308.0,Adult
2022,Sacramento,Female,White,PublicOrder,257.0,Adult
2022,Sacramento,Female,White,Violent,455.0,Adult
2022,Sacramento,Male,Asian/other,Drug,55.0,Adult
2022,Sacramento,Male,Asian/other,Property,179.0,Adult
2022,Sacramento,Male,Asian/other,PublicOrder,241.0,Adult
2022,Sacramento,Male,Asian/other,Violent,408.0,Adult
2022,Sacramento,Male,Black,Drug,252.0,Adult
2022,Sacramento,Male,Black,Property,612.0,Adult
2022,Sacramento,Male,Black,PublicOrder,1125.0,Adult
2022,Sacramento,Male,Black,Violent,1779.0,Adult
2022,Sacramento,Male,Latinx,Drug,140.0,Adult
2022,Sacramento,Male,Latinx,Property,356.0,Adult
2022,Sacramento,Male,Latinx,PublicOrder,690.0,Adult
2022,Sacramento,Male,Latinx,Violent,907.0,Adult
2022,Sacramento,Male,White,Drug,290.0,Adult
2022,Sacramento,Male,White,Property,848.0,Adult
2022,Sacramento,Male,White,PublicOrder,997.0,Adult
2022,Sacramento,Male,White,Violent,1275.0,Adult
2022,San Benito,Female,Asian/other,Drug,0.0,Adult
2022,San Benito,Female,Asian/other,Property,0.0,Adult
2022,San Benito,Female,Asian/other,PublicOrder,1.0,Adult
2022,San Benito,Female,Asian/other,Violent,1.0,Adult
2022,San Benito,Female,Black,Drug,0.0,Adult
2022,San Benito,Female,Black,Property,0.0,Adult
2022,San Benito,Female,Black,PublicOrder,1.0,Adult
2022,San Benito,Female,Black,Violent,3.0,Adult
2022,San Benito,Female,Latinx,Drug,2.0,Adult
2022,San Benito,Female,Latinx,Property,5.0,Adult
2022,San Benito,Female,Latinx,PublicOrder,10.0,Adult
2022,San Benito,Female,Latinx,Violent,28.0,Adult
2022,San Benito,Female,White,Drug,1.0,Adult
2022,San Benito,Female,White,Property,6.0,Adult
2022,San Benito,Female,White,PublicOrder,7.0,Adult
2022,San Benito,Female,White,Violent,11.0,Adult
2022,San Benito,Male,Asian/other,Drug,0.0,Adult
2022,San Benito,Male,Asian/other,Property,0.0,Adult
2022,San Benito,Male,Asian/other,PublicOrder,2.0,Adult
2022,San Benito,Male,Asian/other,Violent,2.0,Adult
2022,San Benito,Male,Black,Drug,1.0,Adult
2022,San Benito,Male,Black,Property,0.0,Adult
2022,San Benito,Male,Black,PublicOrder,1.0,Adult
2022,San Benito,Male,Black,Violent,0.0,Adult
2022,San Benito,Male,Latinx,Drug,15.0,Adult
2022,San Benito,Male,Latinx,Property,10.0,Adult
2022,San Benito,Male,Latinx,PublicOrder,59.0,Adult
2022,San Benito,Male,Latinx,Violent,66.0,Adult
2022,San Benito,Male,White,Drug,6.0,Adult
2022,San Benito,Male,White,Property,11.0,Adult
2022,San Benito,Male,White,PublicOrder,21.0,Adult
2022,San Benito,Male,White,Violent,25.0,Adult
2022,San Bernardino,Female,Asian/other,Drug,19.0,Adult
2022,San Bernardino,Female,Asian/other,Property,54.0,Adult
2022,San Bernardino,Female,Asian/other,PublicOrder,42.0,Adult
2022,San Bernardino,Female,Asian/other,Violent,69.0,Adult
2022,San Bernardino,Female,Black,Drug,23.0,Adult
2022,San Bernardino,Female,Black,Property,229.0,Adult
2022,San Bernardino,Female,Black,PublicOrder,168.0,Adult
2022,San Bernardino,Female,Black,Violent,496.0,Adult
2022,San Bernardino,Female,Latinx,Drug,176.0,Adult
2022,San Bernardino,Female,Latinx,Property,695.0,Adult
2022,San Bernardino,Female,Latinx,PublicOrder,330.0,Adult
2022,San Bernardino,Female,Latinx,Violent,718.0,Adult
2022,San Bernardino,Female,White,Drug,143.0,Adult
2022,San Bernardino,Female,White,Property,478.0,Adult
2022,San Bernardino,Female,White,PublicOrder,227.0,Adult
2022,San Bernardino,Female,White,Violent,446.0,Adult
2022,San Bernardino,Male,Asian/other,Drug,91.0,Adult
2022,San Bernardino,Male,Asian/other,Property,172.0,Adult
2022,San Bernardino,Male,Asian/other,PublicOrder,144.0,Adult
2022,San Bernardino,Male,Asian/other,Violent,310.0,Adult
2022,San Bernardino,Male,Black,Drug,229.0,Adult
2022,San Bernardino,Male,Black,Property,687.0,Adult
2022,San Bernardino,Male,Black,PublicOrder,1106.0,Adult
2022,San Bernardino,Male,Black,Violent,1560.0,Adult
2022,San Bernardino,Male,Latinx,Drug,1140.0,Adult
2022,San Bernardino,Male,Latinx,Property,2414.0,Adult
2022,San Bernardino,Male,Latinx,PublicOrder,2427.0,Adult
2022,San Bernardino,Male,Latinx,Violent,3160.0,Adult
2022,San Bernardino,Male,White,Drug,526.0,Adult
2022,San Bernardino,Male,White,Property,1119.0,Adult
2022,San Bernardino,Male,White,PublicOrder,945.0,Adult
2022,San Bernardino,Male,White,Violent,1359.0,Adult
2022,San Diego,Female,Asian/other,Drug,14.0,Adult
2022,San Diego,Female,Asian/other,Property,54.0,Adult
2022,San Diego,Female,Asian/other,PublicOrder,66.0,Adult
2022,San Diego,Female,Asian/other,Violent,56.0,Adult
2022,San Diego,Female,Black,Drug,15.0,Adult
2022,San Diego,Female,Black,Property,133.0,Adult
2022,San Diego,Female,Black,PublicOrder,182.0,Adult
2022,San Diego,Female,Black,Violent,226.0,Adult
2022,San Diego,Female,Latinx,Drug,121.0,Adult
2022,San Diego,Female,Latinx,Property,277.0,Adult
2022,San Diego,Female,Latinx,PublicOrder,333.0,Adult
2022,San Diego,Female,Latinx,Violent,327.0,Adult
2022,San Diego,Female,White,Drug,111.0,Adult
2022,San Diego,Female,White,Property,354.0,Adult
2022,San Diego,Female,White,PublicOrder,448.0,Adult
2022,San Diego,Female,White,Violent,384.0,Adult
2022,San Diego,Male,Asian/other,Drug,52.0,Adult
2022,San Diego,Male,Asian/other,Property,158.0,Adult
2022,San Diego,Male,Asian/other,PublicOrder,264.0,Adult
2022,San Diego,Male,Asian/other,Violent,217.0,Adult
2022,San Diego,Male,Black,Drug,173.0,Adult
2022,San Diego,Male,Black,Property,417.0,Adult
2022,San Diego,Male,Black,PublicOrder,1088.0,Adult
2022,San Diego,Male,Black,Violent,895.0,Adult
2022,San Diego,Male,Latinx,Drug,522.0,Adult
2022,San Diego,Male,Latinx,Property,1122.0,Adult
2022,San Diego,Male,Latinx,PublicOrder,1967.0,Adult
2022,San Diego,Male,Latinx,Violent,1550.0,Adult
2022,San Diego,Male,White,Drug,387.0,Adult
2022,San Diego,Male,White,Property,984.0,Adult
2022,San Diego,Male,White,PublicOrder,1679.0,Adult
2022,San Diego,Male,White,Violent,1280.0,Adult
2022,San Francisco,Female,Asian/other,Drug,8.0,Adult
2022,San Francisco,Female,Asian/other,Property,30.0,Adult
2022,San Francisco,Female,Asian/other,PublicOrder,14.0,Adult
2022,San Francisco,Female,Asian/other,Violent,65.0,Adult
2022,San Francisco,Female,Black,Drug,4.0,Adult
2022,San Francisco,Female,Black,Property,67.0,Adult
2022,San Francisco,Female,Black,PublicOrder,66.0,Adult
2022,San Francisco,Female,Black,Violent,147.0,Adult
2022,San Francisco,Female,Latinx,Drug,14.0,Adult
2022,San Francisco,Female,Latinx,Property,8.0,Adult
2022,San Francisco,Female,Latinx,PublicOrder,15.0,Adult
2022,San Francisco,Female,Latinx,Violent,26.0,Adult
2022,San Francisco,Female,White,Drug,29.0,Adult
2022,San Francisco,Female,White,Property,77.0,Adult
2022,San Francisco,Female,White,PublicOrder,85.0,Adult
2022,San Francisco,Female,White,Violent,111.0,Adult
2022,San Francisco,Male,Asian/other,Drug,70.0,Adult
2022,San Francisco,Male,Asian/other,Property,93.0,Adult
2022,San Francisco,Male,Asian/other,PublicOrder,197.0,Adult
2022,San Francisco,Male,Asian/other,Violent,195.0,Adult
2022,San Francisco,Male,Black,Drug,30.0,Adult
2022,San Francisco,Male,Black,Property,271.0,Adult
2022,San Francisco,Male,Black,PublicOrder,511.0,Adult
2022,San Francisco,Male,Black,Violent,484.0,Adult
2022,San Francisco,Male,Latinx,Drug,165.0,Adult
2022,San Francisco,Male,Latinx,Property,58.0,Adult
2022,San Francisco,Male,Latinx,PublicOrder,87.0,Adult
2022,San Francisco,Male,Latinx,Violent,124.0,Adult
2022,San Francisco,Male,White,Drug,295.0,Adult
2022,San Francisco,Male,White,Property,388.0,Adult
2022,San Francisco,Male,White,PublicOrder,552.0,Adult
2022,San Francisco,Male,White,Violent,536.0,Adult
2022,San Joaquin,Female,Asian/other,Drug,2.0,Adult
2022,San Joaquin,Female,Asian/other,Property,21.0,Adult
2022,San Joaquin,Female,Asian/other,PublicOrder,14.0,Adult
2022,San Joaquin,Female,Asian/other,Violent,44.0,Adult
2022,San Joaquin,Female,Black,Drug,3.0,Adult
2022,San Joaquin,Female,Black,Property,83.0,Adult
2022,San Joaquin,Female,Black,PublicOrder,49.0,Adult
2022,San Joaquin,Female,Black,Violent,152.0,Adult
2022,San Joaquin,Female,Latinx,Drug,24.0,Adult
2022,San Joaquin,Female,Latinx,Property,100.0,Adult
2022,San Joaquin,Female,Latinx,PublicOrder,94.0,Adult
2022,San Joaquin,Female,Latinx,Violent,220.0,Adult
2022,San Joaquin,Female,White,Drug,41.0,Adult
2022,San Joaquin,Female,White,Property,131.0,Adult
2022,San Joaquin,Female,White,PublicOrder,107.0,Adult
2022,San Joaquin,Female,White,Violent,122.0,Adult
2022,San Joaquin,Male,Asian/other,Drug,14.0,Adult
2022,San Joaquin,Male,Asian/other,Property,82.0,Adult
2022,San Joaquin,Male,Asian/other,PublicOrder,138.0,Adult
2022,San Joaquin,Male,Asian/other,Violent,157.0,Adult
2022,San Joaquin,Male,Black,Drug,72.0,Adult
2022,San Joaquin,Male,Black,Property,177.0,Adult
2022,San Joaquin,Male,Black,PublicOrder,396.0,Adult
2022,San Joaquin,Male,Black,Violent,495.0,Adult
2022,San Joaquin,Male,Latinx,Drug,185.0,Adult
2022,San Joaquin,Male,Latinx,Property,406.0,Adult
2022,San Joaquin,Male,Latinx,PublicOrder,643.0,Adult
2022,San Joaquin,Male,Latinx,Violent,837.0,Adult
2022,San Joaquin,Male,White,Drug,113.0,Adult
2022,San Joaquin,Male,White,Property,267.0,Adult
2022,San Joaquin,Male,White,PublicOrder,414.0,Adult
2022,San Joaquin,Male,White,Violent,400.0,Adult
2022,San Luis Obispo,Female,Asian/other,Drug,2.0,Adult
2022,San Luis Obispo,Female,Asian/other,Property,0.0,Adult
2022,San Luis Obispo,Female,Asian/other,PublicOrder,1.0,Adult
2022,San Luis Obispo,Female,Asian/other,Violent,6.0,Adult
2022,San Luis Obispo,Female,Black,Drug,0.0,Adult
2022,San Luis Obispo,Female,Black,Property,3.0,Adult
2022,San Luis Obispo,Female,Black,PublicOrder,3.0,Adult
2022,San Luis Obispo,Female,Black,Violent,5.0,Adult
2022,San Luis Obispo,Female,Latinx,Drug,6.0,Adult
2022,San Luis Obispo,Female,Latinx,Property,9.0,Adult
2022,San Luis Obispo,Female,Latinx,PublicOrder,11.0,Adult
2022,San Luis Obispo,Female,Latinx,Violent,44.0,Adult
2022,San Luis Obispo,Female,White,Drug,13.0,Adult
2022,San Luis Obispo,Female,White,Property,27.0,Adult
2022,San Luis Obispo,Female,White,PublicOrder,59.0,Adult
2022,San Luis Obispo,Female,White,Violent,106.0,Adult
2022,San Luis Obispo,Male,Asian/other,Drug,5.0,Adult
2022,San Luis Obispo,Male,Asian/other,Property,9.0,Adult
2022,San Luis Obispo,Male,Asian/other,PublicOrder,16.0,Adult
2022,San Luis Obispo,Male,Asian/other,Violent,14.0,Adult
2022,San Luis Obispo,Male,Black,Drug,6.0,Adult
2022,San Luis Obispo,Male,Black,Property,22.0,Adult
2022,San Luis Obispo,Male,Black,PublicOrder,16.0,Adult
2022,San Luis Obispo,Male,Black,Violent,32.0,Adult
2022,San Luis Obispo,Male,Latinx,Drug,31.0,Adult
2022,San Luis Obispo,Male,Latinx,Property,50.0,Adult
2022,San Luis Obispo,Male,Latinx,PublicOrder,121.0,Adult
2022,San Luis Obispo,Male,Latinx,Violent,182.0,Adult
2022,San Luis Obispo,Male,White,Drug,52.0,Adult
2022,San Luis Obispo,Male,White,Property,109.0,Adult
2022,San Luis Obispo,Male,White,PublicOrder,239.0,Adult
2022,San Luis Obispo,Male,White,Violent,285.0,Adult
2022,San Mateo,Female,Asian/other,Drug,7.0,Adult
2022,San Mateo,Female,Asian/other,Property,20.0,Adult
2022,San Mateo,Female,Asian/other,PublicOrder,26.0,Adult
2022,San Mateo,Female,Asian/other,Violent,65.0,Adult
2022,San Mateo,Female,Black,Drug,1.0,Adult
2022,San Mateo,Female,Black,Property,62.0,Adult
2022,San Mateo,Female,Black,PublicOrder,39.0,Adult
2022,San Mateo,Female,Black,Violent,53.0,Adult
2022,San Mateo,Female,Latinx,Drug,7.0,Adult
2022,San Mateo,Female,Latinx,Property,45.0,Adult
2022,San Mateo,Female,Latinx,PublicOrder,40.0,Adult
2022,San Mateo,Female,Latinx,Violent,106.0,Adult
2022,San Mateo,Female,White,Drug,16.0,Adult
2022,San Mateo,Female,White,Property,68.0,Adult
2022,San Mateo,Female,White,PublicOrder,40.0,Adult
2022,San Mateo,Female,White,Violent,77.0,Adult
2022,San Mateo,Male,Asian/other,Drug,22.0,Adult
2022,San Mateo,Male,Asian/other,Property,105.0,Adult
2022,San Mateo,Male,Asian/other,PublicOrder,124.0,Adult
2022,San Mateo,Male,Asian/other,Violent,176.0,Adult
2022,San Mateo,Male,Black,Drug,21.0,Adult
2022,San Mateo,Male,Black,Property,134.0,Adult
2022,San Mateo,Male,Black,PublicOrder,167.0,Adult
2022,San Mateo,Male,Black,Violent,146.0,Adult
2022,San Mateo,Male,Latinx,Drug,72.0,Adult
2022,San Mateo,Male,Latinx,Property,251.0,Adult
2022,San Mateo,Male,Latinx,PublicOrder,309.0,Adult
2022,San Mateo,Male,Latinx,Violent,577.0,Adult
2022,San Mateo,Male,White,Drug,56.0,Adult
2022,San Mateo,Male,White,Property,164.0,Adult
2022,San Mateo,Male,White,PublicOrder,173.0,Adult
2022,San Mateo,Male,White,Violent,237.0,Adult
2022,Santa Barbara,Female,Asian/other,Drug,0.0,Adult
2022,Santa Barbara,Female,Asian/other,Property,4.0,Adult
2022,Santa Barbara,Female,Asian/other,PublicOrder,1.0,Adult
2022,Santa Barbara,Female,Asian/other,Violent,6.0,Adult
2022,Santa Barbara,Female,Black,Drug,2.0,Adult
2022,Santa Barbara,Female,Black,Property,10.0,Adult
2022,Santa Barbara,Female,Black,PublicOrder,7.0,Adult
2022,Santa Barbara,Female,Black,Violent,9.0,Adult
2022,Santa Barbara,Female,Latinx,Drug,39.0,Adult
2022,Santa Barbara,Female,Latinx,Property,84.0,Adult
2022,Santa Barbara,Female,Latinx,PublicOrder,73.0,Adult
2022,Santa Barbara,Female,Latinx,Violent,113.0,Adult
2022,Santa Barbara,Female,White,Drug,28.0,Adult
2022,Santa Barbara,Female,White,Property,60.0,Adult
2022,Santa Barbara,Female,White,PublicOrder,58.0,Adult
2022,Santa Barbara,Female,White,Violent,73.0,Adult
2022,Santa Barbara,Male,Asian/other,Drug,10.0,Adult
2022,Santa Barbara,Male,Asian/other,Property,20.0,Adult
2022,Santa Barbara,Male,Asian/other,PublicOrder,19.0,Adult
2022,Santa Barbara,Male,Asian/other,Violent,35.0,Adult
2022,Santa Barbara,Male,Black,Drug,20.0,Adult
2022,Santa Barbara,Male,Black,Property,30.0,Adult
2022,Santa Barbara,Male,Black,PublicOrder,44.0,Adult
2022,Santa Barbara,Male,Black,Violent,51.0,Adult
2022,Santa Barbara,Male,Latinx,Drug,116.0,Adult
2022,Santa Barbara,Male,Latinx,Property,326.0,Adult
2022,Santa Barbara,Male,Latinx,PublicOrder,365.0,Adult
2022,Santa Barbara,Male,Latinx,Violent,565.0,Adult
2022,Santa Barbara,Male,White,Drug,75.0,Adult
2022,Santa Barbara,Male,White,Property,162.0,Adult
2022,Santa Barbara,Male,White,PublicOrder,187.0,Adult
2022,Santa Barbara,Male,White,Violent,244.0,Adult
2022,Santa Clara,Female,Asian/other,Drug,11.0,Adult
2022,Santa Clara,Female,Asian/other,Property,45.0,Adult
2022,Santa Clara,Female,Asian/other,PublicOrder,54.0,Adult
2022,Santa Clara,Female,Asian/other,Violent,174.0,Adult
2022,Santa Clara,Female,Black,Drug,5.0,Adult
2022,Santa Clara,Female,Black,Property,92.0,Adult
2022,Santa Clara,Female,Black,PublicOrder,61.0,Adult
2022,Santa Clara,Female,Black,Violent,126.0,Adult
2022,Santa Clara,Female,Latinx,Drug,32.0,Adult
2022,Santa Clara,Female,Latinx,Property,252.0,Adult
2022,Santa Clara,Female,Latinx,PublicOrder,286.0,Adult
2022,Santa Clara,Female,Latinx,Violent,475.0,Adult
2022,Santa Clara,Female,White,Drug,31.0,Adult
2022,Santa Clara,Female,White,Property,139.0,Adult
2022,Santa Clara,Female,White,PublicOrder,140.0,Adult
2022,Santa Clara,Female,White,Violent,203.0,Adult
2022,Santa Clara,Male,Asian/other,Drug,71.0,Adult
2022,Santa Clara,Male,Asian/other,Property,204.0,Adult
2022,Santa Clara,Male,Asian/other,PublicOrder,309.0,Adult
2022,Santa Clara,Male,Asian/other,Violent,528.0,Adult
2022,Santa Clara,Male,Black,Drug,64.0,Adult
2022,Santa Clara,Male,Black,Property,275.0,Adult
2022,Santa Clara,Male,Black,PublicOrder,342.0,Adult
2022,Santa Clara,Male,Black,Violent,540.0,Adult
2022,Santa Clara,Male,Latinx,Drug,286.0,Adult
2022,Santa Clara,Male,Latinx,Property,1037.0,Adult
2022,Santa Clara,Male,Latinx,PublicOrder,1432.0,Adult
2022,Santa Clara,Male,Latinx,Violent,2055.0,Adult
2022,Santa Clara,Male,White,Drug,127.0,Adult
2022,Santa Clara,Male,White,Property,387.0,Adult
2022,Santa Clara,Male,White,PublicOrder,459.0,Adult
2022,Santa Clara,Male,White,Violent,666.0,Adult
2022,Santa Cruz,Female,Asian/other,Drug,0.0,Adult
2022,Santa Cruz,Female,Asian/other,Property,2.0,Adult
2022,Santa Cruz,Female,Asian/other,PublicOrder,2.0,Adult
2022,Santa Cruz,Female,Asian/other,Violent,9.0,Adult
2022,Santa Cruz,Female,Black,Drug,0.0,Adult
2022,Santa Cruz,Female,Black,Property,5.0,Adult
2022,Santa Cruz,Female,Black,PublicOrder,3.0,Adult
2022,Santa Cruz,Female,Black,Violent,9.0,Adult
2022,Santa Cruz,Female,Latinx,Drug,8.0,Adult
2022,Santa Cruz,Female,Latinx,Property,22.0,Adult
2022,Santa Cruz,Female,Latinx,PublicOrder,35.0,Adult
2022,Santa Cruz,Female,Latinx,Violent,50.0,Adult
2022,Santa Cruz,Female,White,Drug,13.0,Adult
2022,Santa Cruz,Female,White,Property,43.0,Adult
2022,Santa Cruz,Female,White,PublicOrder,50.0,Adult
2022,Santa Cruz,Female,White,Violent,74.0,Adult
2022,Santa Cruz,Male,Asian/other,Drug,5.0,Adult
2022,Santa Cruz,Male,Asian/other,Property,6.0,Adult
2022,Santa Cruz,Male,Asian/other,PublicOrder,16.0,Adult
2022,Santa Cruz,Male,Asian/other,Violent,24.0,Adult
2022,Santa Cruz,Male,Black,Drug,4.0,Adult
2022,Santa Cruz,Male,Black,Property,15.0,Adult
2022,Santa Cruz,Male,Black,PublicOrder,30.0,Adult
2022,Santa Cruz,Male,Black,Violent,38.0,Adult
2022,Santa Cruz,Male,Latinx,Drug,55.0,Adult
2022,Santa Cruz,Male,Latinx,Property,101.0,Adult
2022,Santa Cruz,Male,Latinx,PublicOrder,236.0,Adult
2022,Santa Cruz,Male,Latinx,Violent,212.0,Adult
2022,Santa Cruz,Male,White,Drug,60.0,Adult
2022,Santa Cruz,Male,White,Property,129.0,Adult
2022,Santa Cruz,Male,White,PublicOrder,259.0,Adult
2022,Santa Cruz,Male,White,Violent,260.0,Adult
2022,Shasta,Female,Asian/other,Drug,9.0,Adult
2022,Shasta,Female,Asian/other,Property,7.0,Adult
2022,Shasta,Female,Asian/other,PublicOrder,8.0,Adult
2022,Shasta,Female,Asian/other,Violent,10.0,Adult
2022,Shasta,Female,Black,Drug,0.0,Adult
2022,Shasta,Female,Black,Property,2.0,Adult
2022,Shasta,Female,Black,PublicOrder,10.0,Adult
2022,Shasta,Female,Black,Violent,5.0,Adult
2022,Shasta,Female,Latinx,Drug,2.0,Adult
2022,Shasta,Female,Latinx,Property,1.0,Adult
2022,Shasta,Female,Latinx,PublicOrder,6.0,Adult
2022,Shasta,Female,Latinx,Violent,8.0,Adult
2022,Shasta,Female,White,Drug,62.0,Adult
2022,Shasta,Female,White,Property,87.0,Adult
2022,Shasta,Female,White,PublicOrder,114.0,Adult
2022,Shasta,Female,White,Violent,103.0,Adult
2022,Shasta,Male,Asian/other,Drug,14.0,Adult
2022,Shasta,Male,Asian/other,Property,20.0,Adult
2022,Shasta,Male,Asian/other,PublicOrder,37.0,Adult
2022,Shasta,Male,Asian/other,Violent,23.0,Adult
2022,Shasta,Male,Black,Drug,17.0,Adult
2022,Shasta,Male,Black,Property,16.0,Adult
2022,Shasta,Male,Black,PublicOrder,32.0,Adult
2022,Shasta,Male,Black,Violent,35.0,Adult
2022,Shasta,Male,Latinx,Drug,20.0,Adult
2022,Shasta,Male,Latinx,Property,23.0,Adult
2022,Shasta,Male,Latinx,PublicOrder,43.0,Adult
2022,Shasta,Male,Latinx,Violent,39.0,Adult
2022,Shasta,Male,White,Drug,209.0,Adult
2022,Shasta,Male,White,Property,226.0,Adult
2022,Shasta,Male,White,PublicOrder,432.0,Adult
